feature	importance
RAW_2_ks_stat_mul_RAW_2_bartlett_pvalue	691.2
RAW_2_ks_stat_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	682.8
RAW_1_stats_std_whole_mul_RAW_2_ks_stat	682.0
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	661.6
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	652.0
RAW_2_bartlett_pvalue	626.0
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	585.8
RAW_2_bartlett_stat	582.2
RAW_10_percentage_of_reoccurring_values_to_all_values_right	536.6
RAW_10_ratio_value_number_to_time_series_length_whole	521.8
RAW_2_ad_pvalue	397.0
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	395.0
RAW_8_sample_entropy_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	277.2
RAW_1_stats_cv_whole_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	182.8
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	174.8
RAW_1_stats_cv_whole_mul_RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	154.6
RAW_2_ks_stat_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	83.8
