feature	permutation_importance_mean	permutation_importance_std
RAW_1_theil_sen_slope_left	0.0010625387120131412	0.001424778690941966
RAW_8_cond_entropy_diff	0.001054380878266522	0.0006777676298010387
RAW_2_ttest_pvalue	0.0009980516225411994	0.000657129696595324
RAW_10_quantile_0_6	0.0009965037865895532	0.0006595174761167067
RAW_12_rpt_cost_l1_left	0.0009376144541781983	0.0012826994429250443
RAW_8_perm_entropy_1	0.0008471770388757416	0.00041812315704998235
RAW_12_rpt_cost_cosine_right	0.0008248294763400554	0.001243314818715553
RAW_2_shapiro_pvalue_left	0.000819421961468848	0.0010352454072339486
RAW_3_sum_right	0.0008096001278168442	0.0005579691628517551
RAW_1_range_left	0.0008035918367318106	0.0011126294795140725
RAW_1_skew_right	0.0007310432345158646	0.0006878019362119811
RAW_8_sample_entropy_1	0.0006992165727391664	0.0007066789516406096
RAW_1_kurt_right	0.0006941879009520879	0.0005939966504436672
RAW_1_min_diff	0.0006676498898462779	0.0009932786230217165
RAW_8_sample_entropy_diff	0.0006649116793548693	0.0004152147073488619
RAW_10_linear_trend_attr_rvalue_	0.0006385283057705615	0.0011631074503606483
RAW_8_hjorth_complexity_1	0.0006209255562359107	0.00017696386855731234
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_	0.0006189744441296319	0.0009766970128695087
RAW_2_wilcoxon_stat	0.0006149400929502192	0.0004986622122951679
RAW_10_linear_trend_attr_intercept_	0.0005934647273223147	0.0005825566716940135
RAW_8_approx_entropy_0	0.00057437362523031	0.0011824367123583661
RAW_12_rpt_cost_mahalanobis_right	0.0005656832957106528	0.0004368252404708366
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2	0.0005467401961340157	0.0002900559415540179
RAW_1_mean_left	0.0005154137518942814	0.0002942325328311442
RAW_2_shapiro_pvalue_diff	0.0004971120313935628	0.0003599048744806537
RAW_1_rolling_std_diff	0.0004960721945632485	0.0004228905397748124
RAW_6_iqr_diff	0.00047494810977177	0.0002797728038465195
RAW_8_lziv_complexity_1	0.00046914359495773834	0.0010488956753869306
RAW_10_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4	0.0004315147039688627	0.00021822401585661918
RAW_12_rpt_cost_rbf_whole	0.00042447350877144134	0.0004623056668034323
RAW_10_ratio_beyond_r_sigma_6	0.0004201114136485407	0.0007593741760774541
RAW_2_jb_pvalue_diff	0.000420048009545384	0.00045484237705838246
RAW_10_fft_coefficient_attr_imag_coeff_3	0.00041627827425399507	0.000786456701676687
RAW_10_quantile_0_1	0.00039859476397536284	0.0003695194073480447
RAW_12_rpt_cost_cosine_left	0.000391253474649591	0.0006442044193957458
RAW_1_std_left	0.0003855391989855539	0.0003982714426926786
RAW_8_hjorth_complexity_0	0.0003765170956996278	0.00023837271969944158
RAW_2_shapiro_pvalue_right	0.0003750730003953018	0.0003475781324161786
RAW_8_shannon_entropy_0	0.00037310438845084	0.0003598324857267507
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_	0.0003590275192446246	0.00013149426032069608
RAW_10_quantile_0_4	0.0003455460819328149	0.00039237103973233746
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_	0.0003438065015351044	0.0012166779029372382
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_	0.00033497422039987845	0.00018197905226030608
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4	0.0003250486312855039	0.0003506039799315357
RAW_1_skew_left	0.000324354531527653	0.0005830422580663122
RAW_1_std_ratio	0.0003240315299544749	0.00029760633130436503
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2	0.0003225232426309066	0.0004122348258854603
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4	0.0003209561048444265	0.0002625737217572673
RAW_8_lziv_complexity_diff	0.0003065682605253972	0.000841884269972239
RAW_11_ar_residuals_s2_pred_std	0.00029989228723334535	0.0010085713605120059
RAW_3_cumsum_max_diff	0.00029190941386086797	0.00011712080016557627
RAW_2_kpss_pvalue_diff	0.00029129693535384193	0.00037165211356668013
RAW_1_range_diff	0.0002873820773966218	0.0003837494297900013
RAW_8_cond_entropy_1	0.00027787756303029876	0.00025200194631939997
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_	0.00027751126965075526	0.0004521459262145477
RAW_8_hjorth_mobility_1	0.0002763105309773261	0.00033645902931107754
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2	0.000271048177514468	8.161024919500216e-05
RAW_1_theil_sen_slope_diff	0.0002550146263206432	0.00010432875806286451
RAW_3_sum_diff	0.00024717050242836216	0.0008314369979488637
RAW_2_kpss_stat_diff	0.00024027600719868868	0.0005171361972291806
RAW_8_hjorth_mobility_0	0.00021953298762954267	0.0001480004068082097
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0	0.0002158329207922716	0.00043847086922471786
RAW_12_rpt_cost_mahalanobis_whole	0.00021555702489843621	0.00023184560613422427
RAW_2_mannwhitney_pvalue	0.0002108460250185018	0.00020811439386337152
RAW_1_kurt_diff	0.00021055035337027794	0.00034602230369394437
RAW_8_lziv_complexity_0	0.000201781638171924	0.0006467653514805627
RAW_11_param_0_diff	0.0001964653767517388	0.00016313882845040296
RAW_10_fft_coefficient_attr_imag_coeff_1	0.00019308803144229558	0.00025624806895625823
RAW_2_jb_pvalue_right	0.0001863450509650233	0.0002688354772290406
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_	0.00018591240449597365	0.000389654227646155
RAW_8_num_zerocross_1	0.0001838552852472053	0.00018933291458777347
RAW_10_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_max_	0.0001654857431750978	0.00020412712896801898
RAW_10_partial_autocorrelation_lag_2	0.00015966957171818173	0.0005236662066863047
RAW_1_range_right	0.00015603732545289015	0.00015428382059951769
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_	0.0001528712235025498	0.00028274010170275296
RAW_11_param_3_diff	0.00015157345044127134	0.000828918895034627
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2	0.00013306215762374008	0.0001188943838946159
RAW_5_max_power_diff	0.00012475912979633574	0.0002463369136601067
RAW_12_rpt_cost_rbf_right	0.00012130423216879073	0.0002490163059885807
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4	0.00011793757089789136	0.00013943159311064187
RAW_8_svd_entropy_diff	0.00011749745929547362	0.0003238061333151583
RAW_10_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4	0.00011646785167614528	0.00044366493384425835
RAW_2_adf_stat_diff	0.00011406752497865715	0.0006142092684173681
RAW_9_katz_fd_diff	0.00011240965941049065	0.0006685507473948651
RAW_1_max_diff	0.00010588299259235878	6.349555998705692e-05
RAW_12_rpt_cost_clinear_right	9.991839878715659e-05	0.00038708880190364115
RAW_10_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_	9.944513205420558e-05	0.00028905553055992713
RAW_7_rolling_std_w50_mean_diff	9.582557704475246e-05	0.0002945446530011788
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4	9.401915408806637e-05	0.0002992800586480673
RAW_10_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_	8.804536715456668e-05	0.00021528415447462284
RAW_8_spectral_entropy_0	7.657337404726851e-05	0.0005540021550478086
RAW_12_rpt_cost_l2_right	7.401276872305075e-05	0.0002656242830884563
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2	7.300716769803482e-05	0.00032477085900254205
RAW_2_adf_pvalue_left	6.468802303395192e-05	0.00025068297115317167
RAW_1_std_diff	6.431037573508492e-05	0.0001316630309919619
RAW_8_perm_entropy_diff	6.249152807568437e-05	0.0002973881050968255
RAW_12_rpt_cost_ar_right	5.579727784669864e-05	0.00013103673351954836
RAW_8_num_zerocross_0	5.475667081073388e-05	0.0002939582355641446
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4	5.39339367461167e-05	0.00031145643515380567
RAW_12_rpt_cost_mahalanobis_left	5.023873143142233e-05	5.904833311066739e-05
RAW_12_rpt_cost_normal_left	4.3968757262847775e-05	0.0002670953309222463
RAW_10_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_	4.3181354596226736e-05	7.074072571982033e-05
RAW_10_linear_trend_attr_slope_	4.0613734586372185e-05	8.211405343337103e-05
RAW_10_ar_coefficient_coeff_2_k_10	3.850776374709987e-05	0.00026386856640115845
RAW_1_theil_sen_slope_right	3.1549542598698915e-05	0.00018808049028085032
RAW_8_spectral_entropy_diff	2.358074774580942e-05	0.00017144713808864357
RAW_8_approx_entropy_diff	1.9166032809684317e-05	0.00023453998323122005
RAW_2_kpss_pvalue_left	1.8922698239670628e-05	0.0001105471858581547
RAW_10_first_location_of_maximum	1.8625264116255415e-05	0.0005387719434474734
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2	6.391831271326245e-06	0.0007319244629110413
RAW_9_petrosian_fd_diff	8.53174486363795e-07	0.0002648482266898696
RAW_12_rpt_cost_rank_whole	0.0	0.0
RAW_12_rpt_cost_rbf_left	-7.833896576725491e-07	8.903262776976659e-05
RAW_8_spectral_entropy_1	-1.79820381423611e-06	0.0002957415113272925
RAW_12_rpt_cost_normal_right	-5.798776308699732e-06	0.00022504389748675483
RAW_1_mean_diff	-1.1090770533903615e-05	0.000295403539616467
RAW_2_mannwhitney_stat	-1.4593087396400642e-05	0.0001270468967009802
RAW_9_detrended_fluctuation_diff	-2.447455820754674e-05	0.00016659047131692875
RAW_8_approx_entropy_1	-2.615097567270964e-05	0.00027409144385812307
RAW_2_kpss_pvalue_right	-2.920159542559197e-05	0.00012763184520624317
RAW_2_adf_pvalue_right	-2.944665147960102e-05	0.0001499747426270521
RAW_1_skew_diff	-3.889633820979732e-05	0.0001016085732795517
RAW_12_rpt_cost_l1_right	-4.397491918713191e-05	0.0002446965501189996
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_6	-6.501813323885775e-05	0.00019984623036524744
RAW_2_wilcoxon_pvalue	-8.548194096163474e-05	5.624979001284628e-05
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2	-8.645723714900023e-05	0.00016770509656349817
RAW_2_adf_icbest_diff	-9.598833172292265e-05	0.00045909044183120703
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_	-0.00010429750004580798	0.0009701955813585518
RAW_12_rpt_cost_normal_whole	-0.00011090088585078318	0.00016741432999209046
RAW_5_dominant_freq_diff	-0.0001161898886728041	0.0006786470945305673
RAW_8_svd_entropy_1	-0.00012012507934462623	0.0003705553804448218
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4	-0.0001212440674149029	7.61627962572666e-05
RAW_4_zero_cross_diff	-0.00012904064834901697	0.00025858112624452603
RAW_8_svd_entropy_0	-0.00015031233960342006	0.0005226649016115868
RAW_2_adf_pvalue_diff	-0.0001639364234266749	0.00024706970458855047
RAW_12_rpt_cost_rank_right	-0.00017339850659639722	0.00023495620326432673
RAW_10_last_location_of_maximum	-0.00017562510634518746	0.00031271947935979864
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_2	-0.00017604881718538245	0.0006078489915496237
RAW_10_fft_coefficient_attr_imag_coeff_2	-0.0001955304649192835	0.0014847476173605186
RAW_10_agg_linear_trend_attr_slope_chunk_len_5_f_agg_mean_	-0.00020313031491224205	0.00041607696492617036
RAW_8_shannon_entropy_diff	-0.00020663502031759265	0.00019337196524308375
RAW_8_shannon_entropy_1	-0.00021939411593988045	0.0004240416476148044
RAW_11_param_4_diff	-0.0003577553406469736	0.0004485709162319116
