feature	importance
RAW_1_stats_median_diff	279.4
RAW_12_rpt_cost_cosine_right	278.6
RAW_1_stats_median_left	278.0
RAW_2_adf_stat_diff	277.6
RAW_8_svd_entropy_diff	274.4
RAW_8_spectral_entropy_0	267.0
RAW_8_lziv_complexity_diff	266.2
RAW_10_ar_coefficient_coeff_2_k_10	265.0
RAW_2_bartlett_pvalue	259.8
RAW_1_stats_mean_inv_ratio	259.4
RAW_1_stats_cv_right	254.0
RAW_8_hjorth_mobility_1	251.2
RAW_1_stats_median_right	247.6
RAW_10_partial_autocorrelation_lag_2	243.2
RAW_1_stats_cv_inv_ratio	239.2
RAW_1_stats_cv_left	237.2
RAW_8_cond_entropy_diff	236.6
RAW_12_rpt_cost_mahalanobis_right	225.4
RAW_2_levene_pvalue	220.2
RAW_2_shapiro_pvalue_diff	218.0
RAW_2_shapiro_pvalue_left	217.2
RAW_2_shapiro_pvalue_right	216.6
RAW_1_stats_kurt_inv_ratio	215.0
RAW_8_hjorth_complexity_0	214.6
RAW_12_rpt_cost_l1_left	211.0
RAW_10_ratio_beyond_r_sigma_6	210.6
RAW_1_stats_kurt_ratio	209.6
RAW_8_hjorth_mobility_0	208.4
RAW_10_quantile_0_4	207.2
RAW_11_param_0_diff	205.8
RAW_12_rpt_cost_rbf_whole	204.8
RAW_8_perm_entropy_diff	204.2
RAW_8_approx_entropy_diff	203.6
RAW_1_stats_range_ratio	202.6
RAW_1_stats_theil_sen_slope_diff	202.6
RAW_8_shannon_entropy_0	200.2
RAW_10_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4	195.4
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_	195.4
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2	194.8
RAW_1_stats_mean_of_rolling_std_right	193.4
RAW_1_stats_std_left	192.6
RAW_1_stats_min_diff	192.4
RAW_8_spectral_entropy_diff	191.2
RAW_1_stats_mean_of_rolling_std_ratio	190.2
RAW_3_sum_right	185.0
RAW_2_adf_pvalue_right	182.2
RAW_9_detrended_fluctuation_diff	180.2
RAW_5_max_power_diff	178.8
RAW_2_adf_icbest_diff	177.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4	176.4
RAW_10_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_max_	176.0
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_	176.0
RAW_1_stats_max_inv_ratio	174.8
RAW_10_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_	174.2
RAW_8_num_zerocross_1	173.6
RAW_3_sum_diff	173.0
RAW_1_stats_min_whole	172.6
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_	170.2
RAW_8_num_zerocross_0	170.2
RAW_1_stats_min_ratio	167.2
RAW_1_stats_mean_of_rolling_std_inv_ratio	164.2
RAW_8_shannon_entropy_diff	163.8
RAW_1_stats_range_diff	162.8
RAW_1_stats_mean_left	161.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4	160.8
RAW_10_quantile_0_1	157.8
RAW_6_iqr_diff	157.2
RAW_1_stats_mean_of_rolling_std_left	155.2
RAW_8_cond_entropy_0	154.8
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4	153.8
RAW_10_first_location_of_maximum	153.6
RAW_10_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4	150.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4	147.6
RAW_10_linear_trend_attr_slope_	145.2
RAW_2_jb_pvalue_left	144.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2	142.4
RAW_12_rpt_cost_normal_left	142.2
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_	138.0
RAW_2_ad_pvalue	137.4
RAW_1_stats_min_left	136.0
RAW_1_stats_range_left	135.8
RAW_10_linear_trend_attr_intercept_	135.8
RAW_12_rpt_cost_mahalanobis_whole	135.8
RAW_10_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_	135.2
RAW_12_rpt_cost_rbf_right	132.6
RAW_2_adf_pvalue_left	132.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2	132.2
RAW_1_stats_max_left	132.0
RAW_12_rpt_cost_normal_right	131.0
RAW_1_stats_std_right	130.4
RAW_12_rpt_cost_clinear_right	130.4
RAW_12_rpt_cost_rbf_left	129.2
RAW_1_stats_max_diff	125.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2	122.2
RAW_1_stats_min_inv_ratio	122.0
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2	121.0
RAW_1_stats_range_inv_ratio	118.6
RAW_3_cumsum_max_diff	117.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0	112.6
RAW_12_rpt_cost_l1_right	112.0
RAW_7_rolling_std_w50_mean_diff	104.4
RAW_1_stats_mean_of_rolling_std_diff	102.8
RAW_2_jb_pvalue_diff	100.4
RAW_1_stats_max_whole	98.8
RAW_1_stats_min_right	91.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2	91.2
RAW_2_kpss_pvalue_diff	89.8
RAW_10_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_	88.0
RAW_12_rpt_cost_l2_right	83.2
RAW_1_stats_std_ratio	83.0
RAW_1_stats_std_diff	80.8
RAW_2_jb_pvalue_right	75.0
RAW_1_stats_range_right	71.4
RAW_12_rpt_cost_ar_right	68.0
RAW_11_ar_residuals_s2_pred_std	66.2
RAW_8_cond_entropy_1	65.2
RAW_1_stats_std_inv_ratio	56.4
RAW_2_kpss_pvalue_left	24.8
