feature	importance
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_whole	0.0006173651
DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_contribution_left	0.0006164649
CUMSUM_8_first_location_of_maximum_contribution_left	0.0006119903
DIFF_7_cond_entropy_left	0.0006117819
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	0.0006102652
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_whole	0.0006091433
DIFF_2_ks_stat	0.0006079365
RAW_8_index_mass_quantile_q_0_1_diff	0.0006076634
CUMSUM_2_adf_pvalue_whole	0.0006060508
CUMSUM_1_stats_max_ratio_to_whole_left	0.0006055768
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_ratio_to_whole_right	0.0006052246
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	0.00060503685
RAW_6_iqr_ratio	0.0006003844
CUMSUM_2_adf_stat_diff	0.0005990357
CUMSUM_8_quantile_0_6_contribution_left	0.0005984935
DIFF_8_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2_whole	0.000596471
CUMSUM_3_detrend_volatility_normalized_whole	0.0005936755
CUMSUM_8_quantile_0_6_ratio_to_whole_right	0.0005932184
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	0.0005931128
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_ratio_to_whole_right	0.0005894676
RAW_3_linear_trend_intercept_whole	0.00058858295
RAW_1_stats_mean_contribution_right	0.00058786635
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_left	0.0005868153
RAW_6_iqr_contribution_left	0.0005860634
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_diff	0.0005855976
CUMSUM_2_ad_stat	0.0005850167
CUMSUM_3_trend_change_rate_whole	0.000584163
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_diff	0.0005837843
RAW_1_stats_std_contribution_right	0.0005837633
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	0.00058341585
CUMSUM_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_diff	0.00058304163
CUMSUM_2_wilcoxon_stat	0.000582627
RAW_2_kpss_pvalue_whole	0.00058235915
CUMSUM_7_spectral_entropy_whole	0.00058121904
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	0.00058081246
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_whole	0.00058069016
RAW_8_quantile_0_6_whole	0.000579754
RAW_1_stats_kurt_whole	0.00057963195
CUMSUM_2_adf_pvalue_diff	0.0005791987
RAW_10_rpt_cost_l1_whole	0.00057767116
CUMSUM_8_index_mass_quantile_q_0_8_contribution_left	0.0005771866
DIFF_8_ratio_value_number_to_time_series_length_left	0.00057683024
CUMSUM_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_ratio_to_whole_right	0.0005761651
RAW_3_linear_trend_r2_whole	0.00057560636
RAW_1_stats_kurt_right	0.00057471625
RAW_8_ar_coefficient_coeff_0_k_10_whole	0.00057396205
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4_whole	0.00057264353
RAW_10_rpt_cost_l1_left	0.0005722561
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	0.00056604884
RAW_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_right	0.0005630768
DIFF_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_right	0.0005625478
RAW_8_quantile_0_6_ratio_to_whole_left	0.00056252105
RAW_2_jb_pvalue_contribution_right	0.0005610422
CUMSUM_8_index_mass_quantile_q_0_8_ratio_to_whole_right	0.0005607527
CUMSUM_8_count_above_0_diff	0.000559991
CUMSUM_8_count_above_0_contribution_right	0.00055891945
CUMSUM_8_last_location_of_maximum_whole	0.0005583276
CUMSUM_2_adf_pvalue_ratio_to_whole_left	0.0005579171
RAW_1_stats_mean_right	0.00055787043
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_diff	0.0005575237
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_6_whole	0.0005556446
RAW_8_linear_trend_attr_rvalue_diff	0.00055556686
CUMSUM_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_right	0.0005553976
RAW_10_rpt_cost_cosine_whole	0.0005536865
CUMSUM_3_detrend_volatility_normalized_right	0.0005531922
RAW_1_stats_std_right	0.0005523274
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_contribution_left	0.0005509953
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_right	0.000550968
RAW_5_max_power_whole	0.0005501331
DIFF_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_contribution_left	0.00055000035
RAW_1_stats_median_whole	0.00054971135
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_left	0.00054652494
CUMSUM_8_index_mass_quantile_q_0_6_contribution_right	0.0005464991
DIFF_8_quantile_0_6_contribution_right	0.00054459483
CUMSUM_1_stats_theil_sen_slope_whole	0.00054410205
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_contribution_right	0.00054275687
RAW_7_approx_entropy_left	0.00054132927
RAW_8_index_mass_quantile_q_0_1_contribution_right	0.0005410854
CUMSUM_5_dominant_freq_ratio_to_whole_right	0.000539241
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_ratio_to_whole_right	0.00053899176
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_contribution_right	0.00053892896
RAW_8_index_mass_quantile_q_0_6_whole	0.0005388068
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_left	0.0005383176
CUMSUM_7_svd_entropy_right	0.0005380556
CUMSUM_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_ratio_to_whole_left	0.000537677
RAW_8_ratio_beyond_r_sigma_3_whole	0.00053739676
