feature	importance
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_8_linear_trend_attr_intercept_contribution_right	157.8
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_RAW_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	157.2
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_DIFF_9_ar_param_5_whole	156.2
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	155.8
cross_mul_RAW_1_stats_cv_mul_std_whole_CUMSUM_8_ar_coefficient_coeff_0_k_10_whole	152.8
cross_mul_RAW_7_sample_entropy_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	152.0
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_beyond_r_sigma_1_left	151.8
cross_mul_CUMSUM_2_ad_pvalue_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	151.2
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_RAW_8_benford_correlation_right	149.6
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_DIFF_8_ar_coefficient_coeff_8_k_10_left	149.4
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	149.4
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_DIFF_7_detrended_fluctuation_ratio_to_whole_left	148.2
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_RAW_8_count_above_0_left	147.8
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_CUMSUM_2_kpss_pvalue_ratio_to_whole_left	146.6
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_10_rpt_cost_rank_left	146.2
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_range_ratio_to_whole_left	145.8
div_RAW_8_ratio_beyond_r_sigma_1_left_RAW_7_sample_entropy_left	145.8
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_1_stats_max_ratio_to_whole_left	145.6
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_8_index_mass_quantile_q_0_6_ratio_to_whole_right	141.6
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_RAW_1_stats_skew_ratio	140.8
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	140.2
DIFF_9_ar_param_5_whole	139.0
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_DIFF_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_left	137.2
cross_mul_CUMSUM_2_ad_pvalue_RAW_8_benford_correlation_right	137.0
sqmul_CUMSUM_1_stats_theil_sen_slope_whole_RAW_7_sample_entropy_left	134.8
cross_mul_CUMSUM_2_ad_pvalue_CUMSUM_3_detrend_volatility_normalized_ratio	134.8
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_CUMSUM_8_partial_autocorrelation_lag_2_ratio_to_whole_left	133.6
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_CUMSUM_3_detrend_volatility_normalized_ratio	132.2
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_2_adf_stat_left	132.0
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_DIFF_2_levene_pvalue	131.8
cross_mul_RAW_7_sample_entropy_left_CUMSUM_2_kpss_pvalue_ratio_to_whole_left	128.4
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_CUMSUM_2_adf_stat_contribution_left	128.0
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_ratio_to_whole_left	126.0
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_2_adf_stat_left	125.6
cross_mul_RAW_1_stats_cv_mul_std_whole_RAW_7_sample_entropy_diff	125.4
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	123.8
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	123.0
cross_mul_DIFF_2_levene_pvalue_CUMSUM_9_ar_param_3_whole	122.8
cross_mul_DIFF_2_levene_pvalue_RAW_2_ad_stat	122.6
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left	122.4
cross_mul_CUMSUM_2_ad_pvalue_RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	121.8
RAW_8_benford_correlation_whole	120.8
cross_mul_RAW_7_sample_entropy_left_RAW_10_rpt_cost_rank_left	120.6
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	120.6
cross_mul_RAW_1_stats_cv_whole_CUMSUM_8_partial_autocorrelation_lag_2_ratio_to_whole_left	119.6
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_RAW_1_stats_median_ratio	119.4
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_CUMSUM_1_stats_range_ratio_to_whole_left	118.0
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	117.6
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	117.4
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_20_segment_focus_16_ratio_to_whole_right	117.2
add_RAW_7_sample_entropy_left_DIFF_2_levene_pvalue	116.8
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_CUMSUM_8_partial_autocorrelation_lag_2_ratio_to_whole_left	115.8
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	115.8
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_DIFF_8_linear_trend_attr_intercept_contribution_right	115.8
DIFF_7_hjorth_complexity_right	115.6
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left	115.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_DIFF_7_detrended_fluctuation_ratio_to_whole_left	115.4
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_4_autocorr_lag1_ratio	115.0
cross_mul_DIFF_2_levene_pvalue_RAW_2_levene_stat	115.0
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	114.6
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_CUMSUM_8_index_mass_quantile_q_0_6_ratio_to_whole_right	114.6
cross_mul_RAW_1_stats_cv_whole_CUMSUM_9_ar_param_3_whole	114.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_6_ratio_to_whole_right	114.2
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left	114.0
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_contribution_right	112.8
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left	112.0
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_DIFF_9_ar_param_5_right	111.8
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_2_kpss_pvalue_ratio_to_whole_left	111.2
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_8_left	110.6
cross_mul_RAW_7_sample_entropy_left_RAW_8_index_mass_quantile_q_0_6_ratio_to_whole_right	110.0
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_5_dominant_freq_ratio_to_whole_right	110.0
cross_mul_CUMSUM_2_ad_pvalue_RAW_2_levene_pvalue	110.0
cross_mul_DIFF_2_levene_pvalue_CUMSUM_8_partial_autocorrelation_lag_2_ratio_to_whole_left	109.6
cross_mul_RAW_1_stats_cv_mul_std_whole_CUMSUM_9_ar_param_3_whole	109.2
cross_mul_CUMSUM_2_ad_pvalue_DIFF_8_benford_correlation_left	108.6
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_8_ar_coefficient_coeff_8_k_10_left	108.4
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	108.2
cross_mul_RAW_1_stats_cv_mul_std_whole_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	108.0
CUMSUM_7_perm_entropy_whole	107.8
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_DIFF_8_ratio_value_number_to_time_series_length_ratio_to_whole_right	107.6
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_count_above_0_left	106.8
cross_mul_RAW_1_stats_cv_whole_DIFF_1_stats_mean_ratio_to_whole_left	106.4
cross_mul_RAW_7_sample_entropy_left_CUMSUM_5_dominant_freq_ratio_to_whole_right	105.6
sub_RAW_1_stats_cv_mul_std_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	105.2
cross_mul_DIFF_2_levene_pvalue_RAW_8_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_ratio	105.2
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_1_stats_range_ratio_to_whole_left	104.8
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_2_jb_pvalue_ratio	104.6
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_DIFF_1_stats_mean_contribution_right	104.4
CUMSUM_7_petrosian_fd_right	103.6
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_RAW_2_ks_pvalue	103.4
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_2_adf_stat_ratio_to_whole_right	103.4
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_DIFF_8_ar_coefficient_coeff_8_k_10_left	103.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_beyond_r_sigma_1_5_whole	103.2
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_CUMSUM_1_stats_max_ratio_to_whole_left	103.0
cross_mul_RAW_7_sample_entropy_left_RAW_8_number_peaks_50_diff	102.4
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_RAW_8_first_location_of_maximum_left	102.2
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_5_dominant_freq_ratio_to_whole_right	102.0
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_5_dominant_freq_ratio_to_whole_right	101.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_1_stats_max_ratio_to_whole_left	100.6
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_DIFF_9_ar_param_5_right	100.4
CUMSUM_8_index_mass_quantile_q_0_6_ratio_to_whole_right	100.2
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_2_adf_stat_ratio_to_whole_right	100.2
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_RAW_1_stats_median_ratio_to_whole_right	100.0
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	100.0
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_10_rpt_cost_cosine_contribution_left	99.8
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	99.6
RAW_8_benford_correlation_ratio_to_whole_left	99.4
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_2_ad_pvalue	99.0
cross_mul_RAW_7_sample_entropy_left_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	98.8
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_1_stats_range_ratio_to_whole_left	98.4
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_diff	98.2
RAW_8_count_above_0_left	98.2
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_RAW_8_ratio_beyond_r_sigma_0_5_contribution_left	98.0
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_CUMSUM_2_adf_stat_contribution_left	97.8
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_RAW_10_rpt_cost_cosine_whole	95.6
sub_DIFF_2_levene_pvalue_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left	95.4
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_8_ratio_beyond_r_sigma_0_5_diff	95.4
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_RAW_8_ratio_beyond_r_sigma_0_5_diff	95.2
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_2_ks_stat	95.2
cross_mul_RAW_1_stats_cv_mul_std_whole_RAW_10_rpt_cost_cosine_right	95.0
cross_mul_DIFF_2_levene_pvalue_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	94.4
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	94.0
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	94.0
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_8_ar_coefficient_coeff_8_k_10_diff	93.8
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_max_ratio_to_whole_left	93.6
cross_mul_RAW_7_sample_entropy_left_DIFF_9_ar_param_5_right	93.6
cross_mul_RAW_7_sample_entropy_left_RAW_2_adf_stat_left	93.6
CUMSUM_8_benford_correlation_left	93.2
cross_mul_RAW_7_sample_entropy_left_CUMSUM_8_index_mass_quantile_q_0_6_ratio_to_whole_right	93.0
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_DIFF_8_linear_trend_attr_intercept_contribution_right	93.0
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_RAW_8_ar_coefficient_coeff_8_k_10_diff	92.8
cross_mul_CUMSUM_2_ad_pvalue_DIFF_7_spectral_entropy_ratio_to_whole_left	92.8
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_RAW_10_rpt_cost_rank_left	92.6
DIFF_9_ar_param_5_right	92.6
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_CUMSUM_3_linear_trend_std_err_left	92.6
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_DIFF_1_stats_mean_contribution_right	92.2
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_DIFF_8_benford_correlation_whole	92.0
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_DIFF_8_benford_correlation_left	92.0
div_RAW_8_index_mass_quantile_q_0_1_right_DIFF_2_levene_pvalue	92.0
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_CUMSUM_3_detrend_volatility_normalized_ratio	92.0
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_CUMSUM_9_ar_param_3_whole	91.8
cross_mul_RAW_1_stats_cv_mul_std_whole_CUMSUM_1_stats_max_ratio_to_whole_right	91.6
cross_mul_RAW_1_stats_cv_mul_std_whole_RAW_1_stats_skew_ratio	91.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_3_detrend_volatility_normalized_ratio	91.4
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_CUMSUM_2_wilcoxon_stat	91.2
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_first_location_of_maximum_left	91.0
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_6_ratio_to_whole_right	91.0
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	91.0
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	90.8
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_DIFF_1_stats_mean_ratio_to_whole_left	90.4
sub_RAW_8_index_mass_quantile_q_0_1_right_DIFF_2_levene_pvalue	90.2
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_CUMSUM_7_perm_entropy_whole	90.2
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_1_stats_median_ratio	89.8
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_beyond_r_sigma_0_5_contribution_right	89.8
DIFF_8_benford_correlation_left	89.4
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left	89.4
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_CUMSUM_7_higuchi_fd_whole	89.4
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_1_whole	89.0
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_10_rpt_cost_rank_left	89.0
sub_RAW_1_stats_cv_mul_std_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	89.0
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_8_energy_ratio_by_chunks_num_segments_20_segment_focus_16_ratio_to_whole_right	88.4
cross_mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	88.0
cross_mul_RAW_1_stats_cv_whole_RAW_10_rpt_cost_cosine_right	88.0
sub_RAW_7_sample_entropy_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	88.0
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	88.0
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_4_autocorr_lag1_ratio	87.8
cross_mul_RAW_1_stats_cv_mul_std_whole_RAW_8_index_mass_quantile_q_0_1_diff	87.8
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ar_coefficient_coeff_8_k_10_diff	87.6
cross_mul_DIFF_2_levene_pvalue_DIFF_8_ratio_beyond_r_sigma_1_5_diff	87.6
cross_mul_DIFF_2_levene_pvalue_RAW_8_quantile_0_1_diff	87.6
cross_mul_RAW_7_sample_entropy_left_RAW_1_stats_median_ratio	87.2
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_CUMSUM_8_partial_autocorrelation_lag_2_ratio_to_whole_left	87.2
cross_mul_RAW_7_sample_entropy_left_CUMSUM_7_katz_fd_left	87.0
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_RAW_1_stats_skew_ratio	87.0
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_7_sample_entropy_right	87.0
cross_mul_RAW_3_detrend_volatility_normalized_whole_DIFF_2_ks_stat	86.8
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_RAW_8_count_above_0_whole	86.6
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_7_hjorth_complexity_whole	86.4
cross_mul_CUMSUM_2_ad_pvalue_DIFF_7_hjorth_complexity_ratio_to_whole_right	86.4
cross_mul_RAW_7_sample_entropy_left_DIFF_2_ks_stat	86.4
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_RAW_8_ar_coefficient_coeff_8_k_10_diff	86.2
cross_mul_RAW_1_stats_cv_mul_std_whole_DIFF_8_ratio_beyond_r_sigma_1_5_diff	86.2
cross_mul_DIFF_2_levene_pvalue_DIFF_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_ratio	85.8
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_2_wilcoxon_stat	85.8
cross_mul_CUMSUM_2_ad_pvalue_RAW_8_benford_correlation_left	85.8
cross_mul_RAW_7_sample_entropy_left_DIFF_1_stats_mean_contribution_right	85.8
cross_mul_RAW_7_sample_entropy_left_DIFF_10_rpt_cost_cosine_contribution_right	85.8
cross_mul_RAW_1_stats_cv_mul_std_whole_RAW_8_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_ratio	85.6
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_CUMSUM_2_jb_pvalue_ratio	85.4
cross_mul_CUMSUM_2_ad_pvalue_RAW_8_ratio_value_number_to_time_series_length_whole	85.2
cross_mul_RAW_1_stats_cv_mul_std_whole_RAW_10_rpt_cost_cosine_whole	85.0
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	85.0
cross_mul_RAW_7_sample_entropy_left_CUMSUM_9_ar_residuals_s1_pred_kurt	84.8
cross_mul_CUMSUM_2_ad_pvalue_CUMSUM_7_petrosian_fd_right	84.8
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_2_adf_stat_contribution_left	84.8
cross_mul_CUMSUM_2_ad_pvalue_CUMSUM_8_index_mass_quantile_q_0_6_ratio_to_whole_right	84.4
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_RAW_10_rpt_cost_cosine_contribution_left	84.2
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_whole	84.0
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_DIFF_9_ar_param_5_whole	84.0
cross_mul_RAW_1_stats_cv_whole_RAW_10_rpt_cost_cosine_whole	84.0
