feature	importance
RAW_8_benford_correlation_whole	416.6
RAW_3_cumsum_detrend_volatility_normalized_whole	414.0
mul_RAW_1_stats_cv_whole_RAW_8_ar_coefficient_coeff_2_k_10_left	394.8
RAW_8_ratio_beyond_r_sigma_3_diff	393.2
RAW_7_katz_fd_whole	388.8
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_diff	385.2
RAW_8_ratio_beyond_r_sigma_0_5_diff	376.2
RAW_8_ratio_beyond_r_sigma_1_5_diff	374.2
RAW_2_adf_icbest_left	372.0
RAW_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	370.2
RAW_9_ar_param_3_ratio_to_whole_left	369.2
RAW_4_diff_var_contribution_left	367.8
RAW_4_autocorr_lag1_ratio	367.0
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	365.6
RAW_9_ar_param_4_left	363.8
RAW_8_index_mass_quantile_q_0_6_ratio_to_whole_left	362.8
mul_RAW_1_stats_cv_whole_RAW_8_fft_coefficient_attr_imag_coeff_3_left	362.4
RAW_8_index_mass_quantile_q_0_8_left	358.2
RAW_3_cumsum_detrend_volatility_normalized_left	357.6
mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	354.8
RAW_3_cumsum_min_contribution_left	352.4
RAW_1_stats_skew_right	351.2
RAW_7_svd_entropy_whole	346.6
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_contribution_left	343.8
RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	343.0
RAW_8_fft_coefficient_attr_imag_coeff_1_left	342.2
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_ratio_to_whole_right	339.2
mul_RAW_1_stats_cv_whole_RAW_2_ad_stat	339.0
RAW_8_quantile_0_1_ratio_to_whole_right	338.8
mul_RAW_1_stats_cv_whole_RAW_8_linear_trend_attr_rvalue_ratio	338.2
RAW_1_stats_min_diff	336.4
RAW_8_count_above_0_left	335.6
RAW_2_levene_stat	335.0
RAW_7_spectral_entropy_left	331.4
mul_RAW_1_stats_cv_whole_RAW_9_ar_param_3_right	328.6
RAW_9_ar_param_1_ratio_to_whole_right	328.4
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_ratio_to_whole_right	327.8
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	324.0
RAW_8_ratio_value_number_to_time_series_length_whole	323.6
RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	322.0
RAW_8_ar_coefficient_coeff_2_k_10_left	322.0
RAW_8_index_mass_quantile_q_0_7_ratio_to_whole_left	321.2
RAW_8_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_left	319.4
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	319.0
RAW_7_shannon_entropy_left	317.6
mul_RAW_1_stats_cv_whole_RAW_1_stats_min_diff	317.0
RAW_2_adf_stat_ratio_to_whole_right	315.8
RAW_7_lziv_complexity_left	311.0
mul_RAW_1_stats_cv_whole_RAW_9_ar_param_5_diff	303.8
RAW_8_quantile_0_6_right	300.2
RAW_8_ratio_beyond_r_sigma_1_5_contribution_left	299.8
mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	298.4
mul_RAW_1_stats_cv_whole_RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	296.4
mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_contribution_left	296.4
mul_RAW_1_stats_cv_whole_RAW_4_autocorr_lag1_diff	293.6
RAW_2_ks_pvalue	293.0
mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	289.0
RAW_8_count_above_0_whole	285.8
RAW_4_diff_var_contribution_right	285.4
RAW_1_stats_kurt_whole	283.8
div_RAW_1_stats_std_whole_RAW_8_quantile_0_4_whole	279.2
RAW_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_ratio_to_whole_right	277.0
RAW_3_cumsum_linear_trend_r2_whole	277.0
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_whole	274.4
mul_RAW_1_stats_cv_whole_RAW_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	274.2
RAW_1_stats_median_whole	272.0
RAW_8_fft_coefficient_attr_imag_coeff_3_left	271.6
mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_ratio_to_whole_right	270.0
RAW_1_stats_median_right	269.2
RAW_4_diff_var_ratio_to_whole_left	268.2
RAW_7_sample_entropy_ratio	266.2
mul_RAW_1_stats_cv_whole_RAW_8_ratio_beyond_r_sigma_3_diff	264.6
mul_RAW_1_stats_cv_whole_RAW_3_cumsum_linear_trend_r2_whole	263.8
mul_RAW_1_stats_cv_whole_RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_diff	259.2
RAW_7_approx_entropy_left	258.0
RAW_9_ar_param_1_ratio	257.6
mul_RAW_1_stats_cv_whole_RAW_9_ar_param_4_left	256.6
RAW_1_stats_kurt_left	255.2
mul_RAW_1_stats_cv_whole_RAW_8_fft_coefficient_attr_imag_coeff_1_left	253.4
RAW_8_ar_coefficient_coeff_0_k_10_right	252.2
mul_RAW_1_stats_cv_whole_RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	249.0
RAW_3_cumsum_min_ratio_to_whole_left	247.6
RAW_8_ratio_beyond_r_sigma_1_left	247.0
div_RAW_8_quantile_0_4_whole_RAW_1_stats_std_whole	246.2
RAW_2_bartlett_pvalue	240.6
mul_RAW_1_stats_cv_whole_RAW_1_stats_median_ratio	239.2
RAW_8_ratio_beyond_r_sigma_1_5_whole	236.8
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_ratio_to_whole_right	236.2
RAW_7_sample_entropy_ratio_to_whole_right	236.0
mul_RAW_1_stats_cv_whole_RAW_10_rpt_cost_cosine_whole	234.0
RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_left	233.2
RAW_8_ratio_beyond_r_sigma_3_left	232.2
mul_RAW_1_stats_cv_whole_RAW_9_ar_param_1_ratio	230.2
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	229.8
div_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_7_sample_entropy_left	228.6
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_7_sample_entropy_left	226.4
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_7_sample_entropy_left	223.4
div_RAW_1_stats_std_whole_RAW_3_cumsum_linear_trend_pvalue_whole	218.0
sqmul_RAW_1_stats_std_whole_RAW_1_stats_cv_whole	216.6
mul_RAW_1_stats_cv_whole_RAW_1_stats_skew_right	213.8
RAW_8_ratio_beyond_r_sigma_1_5_left	212.6
mul_RAW_1_stats_cv_whole_RAW_2_kpss_stat_whole	212.4
mul_RAW_1_stats_cv_whole_RAW_8_ratio_beyond_r_sigma_0_5_diff	206.0
RAW_2_levene_pvalue	203.8
RAW_1_stats_mean_right	201.6
RAW_3_cumsum_detrend_volatility_left	199.2
mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left	196.6
RAW_8_quantile_0_4_right	196.0
sqmul_RAW_7_sample_entropy_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	195.8
mul_RAW_1_stats_cv_whole_RAW_1_stats_median_whole	195.0
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_contribution_left	194.6
RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_right	192.8
mul_RAW_1_stats_cv_whole_RAW_4_autocorr_lag1_ratio	191.2
mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	186.6
mul_RAW_1_stats_cv_whole_RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	186.6
RAW_8_ratio_beyond_r_sigma_0_5_contribution_right	185.6
add_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_quantile_0_4_whole	185.6
sqmul_RAW_8_quantile_0_4_whole_RAW_7_sample_entropy_left	185.6
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_7_sample_entropy_left	185.2
mul_RAW_7_sample_entropy_left_RAW_8_index_mass_quantile_q_0_1_right	185.0
mul_RAW_1_stats_cv_whole_RAW_1_stats_median_right	184.4
div_RAW_8_quantile_0_4_whole_RAW_3_cumsum_linear_trend_pvalue_whole	183.0
RAW_8_sum_of_reoccurring_data_points_ratio_to_whole_left	180.8
mul_RAW_1_stats_cv_whole_RAW_2_ks_pvalue	180.0
mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_7_sample_entropy_left	175.2
mul_RAW_1_stats_cv_whole_RAW_3_cumsum_max_ratio_to_whole_left	172.2
add_RAW_1_stats_std_whole_RAW_8_index_mass_quantile_q_0_1_right	170.8
sqmul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	168.0
mul_RAW_1_stats_cv_whole_RAW_8_ar_coefficient_coeff_0_k_10_right	165.4
add_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_8_quantile_0_4_whole	164.6
mul_RAW_1_stats_cv_whole_RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_right	163.4
mul_RAW_1_stats_cv_whole_RAW_5_dominant_freq_right	161.4
mul_RAW_1_stats_cv_whole_RAW_8_ratio_beyond_r_sigma_1_5_diff	160.4
RAW_2_ad_pvalue	159.8
sqmul_RAW_1_stats_std_whole_RAW_7_sample_entropy_left	159.8
div_RAW_7_sample_entropy_left_RAW_8_index_mass_quantile_q_0_1_right	158.6
sqmul_RAW_7_sample_entropy_left_RAW_8_index_mass_quantile_q_0_1_right	154.8
div_RAW_1_stats_cv_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	153.4
sub_RAW_1_stats_std_whole_RAW_8_index_mass_quantile_q_0_1_right	153.4
div_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	152.2
mul_RAW_1_stats_cv_whole_RAW_9_ar_param_1_ratio_to_whole_right	151.4
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_7_sample_entropy_left	150.8
mul_RAW_1_stats_cv_whole_RAW_9_ar_param_3_ratio_to_whole_left	147.2
RAW_1_stats_min_whole	146.2
mul_RAW_1_stats_cv_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_diff	141.2
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	140.6
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_1_stats_std_whole	139.8
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_1_stats_std_whole	138.6
mul_RAW_1_stats_cv_whole_RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_left	138.0
mul_RAW_1_stats_cv_whole_RAW_2_levene_pvalue	136.8
mul_RAW_1_stats_cv_whole_RAW_2_bartlett_stat	136.4
RAW_7_sample_entropy_whole	136.2
mul_RAW_1_stats_cv_whole_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	136.0
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_1_stats_cv_whole	136.0
mul_RAW_1_stats_cv_whole_RAW_1_stats_mean_right	130.8
RAW_7_approx_entropy_whole	129.2
add_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_index_mass_quantile_q_0_1_right	129.0
sub_RAW_7_sample_entropy_left_RAW_8_index_mass_quantile_q_0_1_right	128.2
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_1_stats_std_whole	127.0
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	125.2
div_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	123.6
div_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_3_cumsum_linear_trend_pvalue_whole	123.0
add_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_8_index_mass_quantile_q_0_1_right	122.2
RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	120.2
div_RAW_8_quantile_0_4_whole_RAW_1_stats_cv_whole	120.0
sub_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_8_quantile_0_4_whole	118.0
div_RAW_7_sample_entropy_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	118.0
div_RAW_1_stats_cv_whole_RAW_3_cumsum_linear_trend_pvalue_whole	117.2
add_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	116.8
add_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_1_stats_std_whole	115.8
mul_RAW_1_stats_cv_whole_RAW_8_ar_coefficient_coeff_0_k_10_whole	115.6
mul_RAW_1_stats_cv_whole_RAW_2_bartlett_pvalue	114.8
RAW_8_percentage_of_reoccurring_values_to_all_values_diff	113.6
sub_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_8_index_mass_quantile_q_0_1_right	112.0
div_RAW_1_stats_std_whole_RAW_1_stats_cv_whole	111.8
add_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	111.2
mul_RAW_1_stats_cv_whole_RAW_1_stats_min_whole	111.0
div_RAW_7_sample_entropy_left_RAW_1_stats_cv_whole	110.6
RAW_1_stats_mean_whole	109.4
mul_RAW_1_stats_cv_whole_RAW_2_ks_stat	108.0
div_RAW_1_stats_cv_whole_RAW_8_quantile_0_4_whole	107.4
div_RAW_8_index_mass_quantile_q_0_1_right_RAW_7_sample_entropy_left	106.4
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	106.4
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	105.8
mul_RAW_1_stats_cv_whole_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	101.8
mul_RAW_1_stats_cv_whole_RAW_1_stats_kurt_whole	101.0
sqmul_RAW_8_quantile_0_4_whole_RAW_8_index_mass_quantile_q_0_1_right	100.8
RAW_8_ratio_beyond_r_sigma_0_5_contribution_left	99.4
sub_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_1_stats_std_whole	98.2
mul_RAW_1_stats_cv_whole_RAW_2_ttest_pvalue	98.2
div_RAW_8_index_mass_quantile_q_0_1_right_RAW_1_stats_cv_whole	97.6
add_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_1_stats_std_whole	97.2
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_7_sample_entropy_left	97.0
mul_RAW_1_stats_cv_whole_RAW_2_levene_stat	96.6
mul_RAW_1_stats_cv_whole_RAW_8_ratio_beyond_r_sigma_3_left	95.6
mul_RAW_1_stats_cv_whole_RAW_8_first_location_of_maximum_left	95.0
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_index_mass_quantile_q_0_1_right	94.8
div_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	94.4
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	93.0
div_RAW_8_index_mass_quantile_q_0_1_right_RAW_3_cumsum_linear_trend_pvalue_whole	91.2
sqmul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_7_sample_entropy_left	90.4
sqmul_RAW_1_stats_std_whole_RAW_8_index_mass_quantile_q_0_1_right	89.2
mul_RAW_1_stats_cv_whole_RAW_2_ad_pvalue	89.2
mul_RAW_1_stats_cv_whole_RAW_3_cumsum_min_contribution_left	89.2
div_RAW_7_sample_entropy_left_RAW_1_stats_std_whole	88.6
sqmul_RAW_8_quantile_0_4_whole_RAW_1_stats_cv_whole	87.2
RAW_8_ar_coefficient_coeff_0_k_10_whole	86.6
mul_RAW_1_stats_cv_whole_RAW_1_stats_kurt_left	86.4
RAW_10_rpt_cost_l1_whole	85.0
div_RAW_8_quantile_0_4_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	84.4
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	83.6
sqmul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	82.8
mul_RAW_1_stats_cv_whole_RAW_7_cond_entropy_left	82.2
add_RAW_8_quantile_0_4_whole_RAW_8_index_mass_quantile_q_0_1_right	82.2
add_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_index_mass_quantile_q_0_1_right	81.4
mul_RAW_1_stats_cv_whole_RAW_2_adf_stat_ratio_to_whole_right	80.2
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	80.0
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	79.6
div_RAW_1_stats_std_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	79.0
sqmul_RAW_1_stats_std_whole_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	78.4
mul_RAW_1_stats_cv_whole_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_whole	77.8
sqmul_RAW_1_stats_cv_whole_RAW_8_index_mass_quantile_q_0_1_right	76.0
mul_RAW_1_stats_cv_whole_RAW_2_adf_stat_left	75.4
sqmul_RAW_8_quantile_0_4_whole_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	75.2
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_quantile_0_4_whole	75.2
add_RAW_7_sample_entropy_left_RAW_8_index_mass_quantile_q_0_1_right	75.0
sub_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	74.8
sqmul_RAW_7_sample_entropy_left_RAW_1_stats_cv_whole	74.4
add_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	74.2
div_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	74.0
RAW_7_cond_entropy_left	73.6
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_quantile_0_4_whole	73.2
mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	71.8
sub_RAW_7_sample_entropy_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	71.4
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_1_stats_std_whole	71.2
mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	70.4
sub_RAW_8_quantile_0_4_whole_RAW_8_index_mass_quantile_q_0_1_right	69.8
div_RAW_8_quantile_0_4_whole_RAW_8_index_mass_quantile_q_0_1_right	69.4
RAW_1_stats_range_left	68.8
mul_RAW_1_stats_cv_whole_RAW_4_diff_var_contribution_left	67.2
mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_ratio_to_whole_right	66.4
mul_RAW_8_quantile_0_4_whole_RAW_8_index_mass_quantile_q_0_1_right	66.0
add_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_3_cumsum_linear_trend_pvalue_whole	66.0
div_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_1_stats_cv_whole	64.4
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	63.6
sqmul_RAW_8_quantile_0_4_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	62.6
sqmul_RAW_8_quantile_0_4_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	62.2
mul_RAW_7_sample_entropy_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	60.6
mul_RAW_1_stats_cv_whole_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	60.4
sub_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_7_sample_entropy_left	59.4
mul_RAW_1_stats_cv_whole_RAW_3_cumsum_detrend_volatility_left	59.4
sqmul_RAW_1_stats_cv_whole_RAW_7_sample_entropy_left	58.8
sqmul_RAW_1_stats_cv_whole_RAW_8_quantile_0_4_whole	57.8
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	56.8
add_RAW_7_sample_entropy_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	56.6
div_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	56.2
mul_RAW_1_stats_std_whole_RAW_8_index_mass_quantile_q_0_1_right	56.2
div_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	55.6
mul_RAW_1_stats_cv_whole_RAW_3_cumsum_detrend_volatility_normalized_left	55.6
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio	55.4
div_RAW_1_stats_std_whole_RAW_8_index_mass_quantile_q_0_1_right	55.0
add_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_3_cumsum_linear_trend_pvalue_whole	54.6
div_RAW_1_stats_cv_whole_RAW_7_sample_entropy_left	54.6
mul_RAW_7_sample_entropy_left_RAW_8_quantile_0_4_whole	54.0
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_7_sample_entropy_left	54.0
RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	53.8
mul_RAW_1_stats_cv_whole_RAW_8_index_mass_quantile_q_0_1_right	53.8
sqmul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_1_stats_cv_whole	53.6
div_RAW_1_stats_std_whole_RAW_7_sample_entropy_left	53.0
div_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_quantile_0_4_whole	52.8
add_RAW_7_sample_entropy_left_RAW_1_stats_std_whole	52.6
sub_RAW_1_stats_std_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	52.4
add_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_7_sample_entropy_left	52.2
RAW_8_quantile_0_4_left	51.4
div_RAW_8_index_mass_quantile_q_0_1_right_RAW_1_stats_std_whole	50.8
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	50.8
add_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	48.4
mul_RAW_1_stats_cv_whole_RAW_8_quantile_0_4_right	48.4
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	47.0
mul_RAW_1_stats_cv_whole_RAW_8_ratio_beyond_r_sigma_1_5_whole	47.0
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_quantile_0_4_whole	46.6
mul_RAW_1_stats_cv_whole_RAW_4_diff_var_ratio_to_whole_left	46.2
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_quantile_0_4_whole	45.6
add_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_7_sample_entropy_left	45.2
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	45.0
div_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	44.0
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	43.6
mul_RAW_1_stats_cv_whole_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_right	43.6
sqmul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	43.2
sqmul_RAW_1_stats_cv_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	43.0
mul_RAW_1_stats_cv_whole_RAW_1_stats_range_left	42.6
mul_RAW_1_stats_std_whole_RAW_8_quantile_0_4_whole	42.6
mul_RAW_1_stats_cv_whole_RAW_2_adf_icbest_left	42.6
