feature	permutation_importance_mean	permutation_importance_std
mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	0.2399835013033158	0.014772863402948273
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	0.005669694060177946	0.00212389426392243
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_7_sample_entropy_left	0.005270133913260295	0.0063559453414220824
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_7_sample_entropy_left	0.004059041971922047	0.003649485030499869
div_RAW_7_sample_entropy_left_RAW_3_cumsum_linear_trend_pvalue_whole	0.0032608181642062367	0.0006043630108233055
RAW_2_bartlett_stat	0.0031827010929236315	0.0026590679552536928
RAW_2_bartlett_pvalue	0.002026899910374244	0.0017079872595178367
div_RAW_1_stats_std_whole_RAW_1_stats_cv_whole	0.0018664454447281753	0.00043660480603810957
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	0.0017744111289467613	0.001335832869280261
RAW_8_ratio_value_number_to_time_series_length_whole	0.0014266753605360117	0.0006716988642753895
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	0.001395372212194973	0.0006887829330193535
mul_RAW_1_stats_cv_whole_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	0.0013679023633479312	0.0020633783481786108
mul_RAW_1_stats_cv_whole_RAW_2_ad_stat	0.0012386610319109924	0.0006875059710555108
RAW_2_ks_stat	0.0011924407298576124	0.0008688803655827167
sqmul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	0.0011337362778850357	0.0007029244177587851
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0010046951497080137	0.0015397252522286018
RAW_3_cumsum_max_ratio_to_whole_left	0.0010041071342249187	0.00024054594817462835
RAW_1_stats_median_ratio	0.0009673030171463138	0.0011488841710713686
RAW_2_adf_icbest_left	0.0009187633974677035	0.0005147190862575921
RAW_8_quantile_0_4_ratio_to_whole_left	0.0007965100909069278	0.00032921950660947785
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	0.00077454606104712	0.0006942286755125349
sqmul_RAW_1_stats_std_whole_RAW_1_stats_cv_whole	0.0007732826716622931	0.0009798662928537098
div_RAW_1_stats_cv_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.0007327599931106986	0.0010383804669926834
RAW_4_diff_var_contribution_left	0.0007127866644620528	0.0005971063662855519
RAW_1_stats_kurt_whole	0.0007098788352850972	0.0005050147434038306
div_RAW_8_quantile_0_4_whole_RAW_1_stats_std_whole	0.0006901253611779856	0.0003029986371250574
mul_RAW_1_stats_cv_whole_RAW_1_stats_min_whole	0.0006854058510724648	0.0010747462037655295
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	0.0006467575334234887	0.000845776899503036
RAW_2_ad_stat	0.0006467506763240139	0.0009763630485075829
RAW_8_benford_correlation_whole	0.0006150093954375235	0.00036599230734313585
RAW_7_katz_fd_whole	0.0006090290257326191	0.00048164477172125085
RAW_2_ad_pvalue	0.0006029984944232846	0.0005921417654451968
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_7_sample_entropy_left	0.0005996656940255097	0.0005261988916450012
add_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_1_stats_std_whole	0.0005802424703812558	0.00041332781542170743
RAW_7_perm_entropy_left	0.0005729809254701845	9.343000514278083e-05
RAW_8_first_location_of_maximum_left	0.0005607464424036301	0.0006386749067179984
div_RAW_1_stats_std_whole_RAW_8_quantile_0_4_whole	0.000555789169652392	0.0003039636109281581
RAW_2_adf_stat_left	0.0005446934359629129	0.00034096371901129664
mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	0.00048142014271030487	0.00027468377549774194
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.00047525605547365737	0.0010571672832491404
RAW_2_ks_pvalue	0.0004685741403663912	0.0009630010618642038
RAW_10_rpt_cost_cosine_whole	0.00045948475408272396	0.0003149819479098905
RAW_8_ratio_beyond_r_sigma_1_left	0.0004580870462958142	0.00028103858027112504
RAW_7_higuchi_fd_ratio_to_whole_right	0.0004509140615557983	0.0002485588556361682
RAW_8_index_mass_quantile_q_0_8_left	0.00044756075909931585	0.0002804710575768199
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	0.000446943384236721	0.00033854620943468277
RAW_8_linear_trend_attr_rvalue_ratio	0.0004400318132346204	0.00022931528129461882
div_RAW_1_stats_cv_whole_RAW_8_quantile_0_4_whole	0.0004282280368224001	0.00040232262145932117
RAW_8_index_mass_quantile_q_0_6_ratio_to_whole_left	0.0004219265293143726	0.0002782461693584672
RAW_8_ratio_beyond_r_sigma_3_diff	0.0004149548802882009	0.00028195222195437824
RAW_5_dominant_freq_right	0.0004102720686060579	0.00047628193692573925
RAW_9_ar_param_5_diff	0.0003957963597613601	0.0001734059513773265
RAW_8_quantile_0_1_ratio_to_whole_right	0.00039255773017204623	0.0005038562752583911
RAW_8_ratio_beyond_r_sigma_0_5_diff	0.0003915437617513684	0.00026763650996548
RAW_8_quantile_0_6_right	0.00038787293727242654	0.00020715195864126116
RAW_4_diff_var_contribution_right	0.00038606474149351815	0.00021016790883121662
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	0.0003836769492740755	0.0001379009096600102
mul_RAW_1_stats_cv_whole_RAW_8_ar_coefficient_coeff_2_k_10_left	0.0003802183674932913	0.0004561060655904524
RAW_9_ar_param_3_right	0.00037914451464344585	0.0004321566797811519
