feature	importance
RAW_8_sample_entropy_left_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	492.2
RAW_2_ks_stat	483.0
RAW_11_param_0_whole	475.0
RAW_13_robust_log_cv_diff	474.6
RAW_10_ratio_beyond_r_sigma_1_5_whole	458.6
RAW_10_partial_autocorrelation_lag_2_left	455.4
RAW_10_ratio_beyond_r_sigma_1_5_left	436.6
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	434.8
RAW_10_quantile_0_4_right	432.6
RAW_8_sample_entropy_left_mul_RAW_10_quantile_0_4_whole	419.4
RAW_2_levene_pvalue	403.0
RAW_1_stats_cv_whole_mul_RAW_10_quantile_0_4_whole	400.6
RAW_2_ks_pvalue	397.2
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	394.2
RAW_13_robust_iqr_cv_whole	388.0
RAW_2_ks_stat_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	387.2
RAW_1_stats_cv_whole_mul_RAW_8_sample_entropy_left	361.0
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_left	357.0
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	344.0
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	332.2
RAW_10_quantile_0_4_whole_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	310.6
RAW_2_bartlett_pvalue_mul_RAW_10_quantile_0_4_whole	301.6
RAW_1_stats_min_whole	300.6
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	300.0
RAW_10_quantile_0_6_whole	297.6
RAW_2_ks_stat_mul_RAW_2_bartlett_pvalue	294.8
RAW_1_stats_cv_whole_mul_RAW_2_bartlett_pvalue	293.4
RAW_1_stats_std_whole_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	292.8
RAW_1_stats_cv_whole_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	285.6
RAW_1_stats_std_right	279.6
RAW_2_bartlett_stat	271.2
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	271.0
RAW_2_shapiro_pvalue_whole	270.4
RAW_2_shapiro_pvalue_left	268.6
RAW_1_stats_std_whole_mul_RAW_2_ks_stat	266.6
RAW_1_stats_std_whole_mul_RAW_2_bartlett_pvalue	265.6
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	264.0
RAW_2_ad_pvalue	259.2
RAW_10_quantile_0_6_left	258.8
RAW_8_cond_entropy_left	253.8
RAW_10_ratio_value_number_to_time_series_length_whole	248.0
RAW_5_max_power_whole	245.8
RAW_2_ks_stat_mul_RAW_10_quantile_0_4_whole	244.6
RAW_12_rpt_cost_l1_left	241.8
RAW_2_bartlett_pvalue	237.8
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_8_sample_entropy_left	227.8
RAW_1_stats_std_whole	208.8
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	208.0
RAW_6_iqr_whole	206.8
RAW_10_percentage_of_reoccurring_values_to_all_values_right	203.6
RAW_10_quantile_0_4_whole	202.2
RAW_1_stats_cv_whole_mul_RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	199.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	185.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	178.2
RAW_1_stats_std_whole_mul_RAW_8_sample_entropy_left	169.4
RAW_1_stats_std_whole_mul_RAW_10_quantile_0_4_whole	164.4
RAW_8_sample_entropy_left_mul_RAW_2_bartlett_pvalue	157.2
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	144.8
RAW_2_ks_stat_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	136.6
RAW_2_jb_pvalue_left	134.0
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	132.2
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_1_stats_std_whole	131.0
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	130.2
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_right	128.8
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	128.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_whole	118.2
RAW_8_sample_entropy_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	97.8
RAW_7_rolling_std_w50_mean_whole	97.4
RAW_1_stats_cv_whole_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	95.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_8_sample_entropy_left	92.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_1_stats_std_whole	82.0
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_2_ks_stat	71.6
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	70.4
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	70.0
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_quantile_0_4_whole	65.2
RAW_2_bartlett_pvalue_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	61.0
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_2_ks_stat	60.4
RAW_10_ratio_value_number_to_time_series_length_ratio	52.4
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	49.6
RAW_10_ratio_value_number_to_time_series_length_diff	48.4
RAW_1_stats_std_whole_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	46.4
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_2_bartlett_pvalue	39.6
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio	38.8
RAW_10_quantile_0_4_whole_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	36.8
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	36.6
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_10_quantile_0_4_whole	35.4
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	19.2
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_right	13.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_2_bartlett_pvalue	8.8
