feature	permutation_importance_mean	permutation_importance_std
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	0.0008245346212825822	0.0008549867318605512
RAW_8_perm_entropy_left	0.0008127519904426184	0.0004535998431932689
RAW_10_ar_coefficient_coeff_2_k_10_right	0.000780201497286055	0.00040508819124336544
RAW_8_higuchi_fd_ratio_to_whole_left	0.0007690817166724062	0.00034240135337277266
RAW_4_autocorr_lag1_ratio	0.0007621865583521648	0.00034498731862545664
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	0.000750752918322849	0.0006553138207418863
RAW_13_robust_log_cv_whole	0.0007350515585382932	0.00047897342052944763
RAW_10_ratio_value_number_to_time_series_length_whole	0.0007136209866941523	0.000605583207397089
RAW_13_robust_mad_cv_whole	0.0007125359127606168	0.0004977445014788984
RAW_13_robust_log_cv_right	0.0007110554106158051	0.0008447861453822667
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	0.000697722388670975	0.00030725082289075837
RAW_1_stats_mean_right	0.0006967822210713704	0.00023204661958229567
RAW_8_katz_fd_whole	0.0006888005125019091	0.0005955252194993795
RAW_10_quantile_0_6_left	0.0006403508023092863	0.000597533373345839
RAW_13_robust_log_cv_ratio	0.0006390027046781332	0.0005997709469919636
RAW_13_robust_quartile_cv_whole	0.000598467447012353	0.00023730774053855915
RAW_2_bartlett_stat	0.0005982550254608063	0.0012690895348793098
RAW_1_stats_min_diff	0.0005887629752451861	0.000509105685864126
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	0.0005770583973922316	0.00043034381924425866
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	0.0005745734952546877	0.0006398325845071714
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	0.0005539603537207283	0.0007341209899389686
RAW_10_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	0.0005375308008648938	0.00031753928084055723
RAW_10_fft_coefficient_attr_imag_coeff_1_left	0.0005300639327017753	0.000222641628624496
RAW_2_adf_icbest_left	0.0005282689640627625	0.0006544626367751099
RAW_10_percentage_of_reoccurring_values_to_all_values_right	0.0005198049371979753	0.00017296864971395024
RAW_2_ks_stat_mul_RAW_2_bartlett_pvalue	0.0005157383689680273	0.000488719113259186
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	0.0005124508380813674	0.0006811492026174364
RAW_8_approx_entropy_left	0.0004872685187396286	0.0007198641918577079
RAW_13_robust_iqr_cv_whole	0.00048291865601789554	0.0003405521959149553
RAW_1_stats_cv_whole_mul_RAW_2_ks_stat	0.00047655447506148583	0.0004258769705599622
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio_to_whole_left	0.0004716327456161983	0.00014640783159060512
RAW_10_ratio_beyond_r_sigma_1_5_diff	0.00047136068129114306	0.0007966754456521095
RAW_1_stats_cv_whole_mul_RAW_10_quantile_0_4_whole	0.00046843563490813085	0.0005995404568783949
RAW_8_svd_entropy_ratio_to_whole_left	0.0004662474523623428	0.00024340999690692662
RAW_13_robust_log_cv_left	0.00046298664977486583	0.00036516415635928084
RAW_12_rpt_cost_cosine_whole	0.000457939057581439	0.0006084146358652054
RAW_11_param_5_diff	0.0004509126019070886	0.0003456007884521932
RAW_1_stats_std_whole_mul_RAW_2_ks_stat	0.0004419277108824027	0.0003421331207207158
RAW_10_quantile_0_4_right	0.00044140940543251794	0.00044494189288298155
RAW_2_ks_stat_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	0.00043596955237433234	0.00027272429003380764
RAW_10_partial_autocorrelation_lag_2_whole	0.00043045449243325534	0.00024295058351643276
RAW_2_bartlett_pvalue_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	0.00043014682169131396	0.00036957605281515843
RAW_10_linear_trend_attr_rvalue_diff	0.00042923280605944634	0.0007807657783867271
RAW_8_perm_entropy_whole	0.0004204489688366275	0.0008453593607448325
RAW_2_jb_pvalue_ratio	0.000414996666589752	0.0002819463411109033
RAW_2_ks_pvalue	0.00040645716894918357	0.0005388792118965108
RAW_1_stats_std_whole	0.0004028678362511362	0.00019613402834118738
RAW_5_max_power_whole	0.0003970709683633622	0.0002700528538954802
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	0.00035495411995903337	0.0003732861867918197
RAW_8_sample_entropy_left_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	0.00035211347737917675	0.000722119500987177
RAW_6_iqr_whole	0.0003474736654648502	0.0003491516518921124
RAW_8_lziv_complexity_right	0.0003422685686136629	0.00022058496257333597
RAW_1_stats_std_right	0.00034221164369425353	0.00018585031522037952
RAW_10_quantile_0_6_diff	0.0003367913801589473	0.0003925047881506149
RAW_1_stats_cv_whole_mul_RAW_8_sample_entropy_left	0.00033243564950609426	0.000364204745393926
RAW_10_ar_coefficient_coeff_2_k_10_left	0.0003323699887991927	0.0002035330585059526
RAW_1_stats_std_whole_mul_RAW_2_bartlett_pvalue	0.0003216411076246683	0.0003587567536856896
RAW_10_ratio_beyond_r_sigma_1_5_ratio	0.00031360324663424425	0.000274504886964711
RAW_11_param_0_ratio_to_whole_right	0.00030818505890924385	0.00010409416070188322
RAW_8_spectral_entropy_left	0.0002819992020216711	0.00038754587529275206
RAW_10_quantile_0_6_whole	0.00028155321122991125	0.00014347015735061586
RAW_1_stats_cv_whole_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	0.0002756546038714125	0.00027453796049563603
RAW_1_stats_cv_whole_mul_RAW_2_bartlett_pvalue	0.00027436307952300896	0.00027238504999559343
RAW_10_linear_trend_attr_rvalue_ratio_to_whole_right	0.0002696742898698856	0.0003331401224918889
RAW_10_ratio_beyond_r_sigma_1_5_left	0.00026647410649631946	0.00045546907851700747
RAW_8_sample_entropy_left_mul_RAW_10_quantile_0_4_whole	0.0002578336447054341	0.00024512783492427456
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_1_stats_std_whole	0.00025427680315083686	0.00041269015679820594
RAW_2_shapiro_pvalue_left	0.00024120296489846482	0.00014587528857212053
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	0.00023630143048196882	0.00021805012423047537
RAW_10_ratio_beyond_r_sigma_1_5_whole	0.00023167716709768805	0.00027219925102322395
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	0.0002293537468972606	0.0005199886513885685
RAW_1_stats_median_contribution_right	0.00022908921434382836	0.00018505789619394593
RAW_10_linear_trend_attr_intercept_contribution_left	0.00022163548034448416	0.00022599331590765606
RAW_8_sample_entropy_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	0.0002169263441611291	0.00046106183689383805
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	0.00021352421786292153	0.00019885578891369385
RAW_13_robust_log_cv_diff	0.00020397643497104155	0.00015976532296951306
RAW_2_ks_stat_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	0.00019700735251803155	9.763562688390772e-05
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_8_sample_entropy_left	0.00019660974411509722	0.0009101859128575117
RAW_10_linear_trend_attr_intercept_ratio_to_whole_left	0.00019311726429128927	0.0001782601235044104
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	0.000184851441185323	0.0002205893203877766
RAW_2_shapiro_pvalue_whole	0.00017221195711444314	0.00011022535038780655
RAW_8_sample_entropy_left_mul_RAW_2_bartlett_pvalue	0.00016621431523500485	0.00040632517456596273
RAW_10_quantile_0_4_whole_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	0.0001653502298548515	0.00030599034109140915
RAW_1_stats_std_whole_mul_RAW_10_quantile_0_4_whole	0.00014773042441877494	0.00017689405383839718
RAW_1_stats_std_whole_mul_RAW_8_sample_entropy_left	0.00013943828858425158	0.0002009994178545493
RAW_1_stats_min_whole	0.00013530707891618366	0.0002440611957488774
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	0.0001135483556708816	0.00012139193037298843
RAW_10_partial_autocorrelation_lag_2_left	0.00011301536716553317	0.000162329559892314
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_right	0.00010816788118469868	0.0003914233660548657
RAW_10_quantile_0_4_whole	0.00010091773491734959	0.00018385304506877918
RAW_1_stats_std_whole_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	9.882611985051358e-05	0.0001521382575284188
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_quantile_0_4_whole	9.6358730440812e-05	6.101290410892998e-05
RAW_8_cond_entropy_left	9.366773127410854e-05	0.00015973784425281918
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	8.179216425634125e-05	0.0003637748997490838
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_1_stats_std_whole	7.744296375801984e-05	6.921286650189037e-05
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_8_sample_entropy_left	7.735228244968085e-05	0.00039370730977135655
RAW_1_stats_std_whole_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	7.658043442724028e-05	7.521384477619119e-05
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	7.482723318881667e-05	0.000266942680575373
RAW_2_ks_stat_mul_RAW_10_quantile_0_4_whole	7.285675857659712e-05	0.0002554977092987392
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_whole	6.368060869517022e-05	6.0107618805629614e-05
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio	6.325261182607122e-05	0.00022347691301622373
RAW_12_rpt_cost_l1_left	6.288309360358402e-05	0.0002158302197835522
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	5.902032939344327e-05	0.00011457903519986988
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_diff	5.44430682331076e-05	0.0002781427940405183
RAW_10_ratio_value_number_to_time_series_length_diff	5.223945492802362e-05	4.433390245079398e-05
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	5.169765980812869e-05	0.000190242549018335
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	3.309280627368127e-05	3.256739822563575e-05
RAW_2_bartlett_pvalue_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	3.004496292956294e-05	1.960827409969333e-05
RAW_2_jb_pvalue_left	2.96866726104128e-05	0.00014987667278305107
RAW_10_ratio_value_number_to_time_series_length_ratio	2.0992995773870815e-05	3.4018654973671956e-05
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	1.950624972228199e-05	7.288330350062865e-05
RAW_10_quantile_0_4_whole_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	1.7516916888623558e-05	3.489269880900864e-05
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	1.4345662406000105e-05	3.1059417919923584e-05
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_right	1.154509175726348e-05	3.397494595676909e-05
RAW_2_ks_stat	1.1372294099520896e-05	0.0006370307174022268
RAW_1_stats_cv_whole_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	9.62029606856874e-06	0.0004396014590874329
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_2_bartlett_pvalue	7.545978338354686e-06	4.380409283503322e-05
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_2_ks_stat	1.6531941571906781e-06	0.00018779953782728062
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	4.837647751454465e-07	0.00011410570263778531
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_2_bartlett_pvalue	-4.132650622001857e-07	6.317280454454656e-06
RAW_7_rolling_std_w50_mean_whole	-1.5273938188704595e-05	5.0920340043111616e-05
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_10_quantile_0_4_whole	-2.948038253014374e-05	0.0001243626396038987
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_mul_RAW_2_ks_stat	-7.417759500811804e-05	6.259566547591356e-05
RAW_1_stats_cv_ratio_to_whole_left	-9.371425425804268e-05	0.00015138600058320584
