feature	importance
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2_ratio_to_whole_right	166.4
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	166.2
CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_left	163.0
CUMSUM_3_detrend_volatility_normalized_right	162.6
CUMSUM_9_ar_residuals_s1_pred_skew	161.0
RAW_10_rpt_cost_rank_left	160.6
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	159.0
RAW_8_percentage_of_reoccurring_values_to_all_values_diff	159.0
RAW_7_approx_entropy_left	158.6
RAW_8_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_ratio	156.2
CUMSUM_8_ratio_beyond_r_sigma_1_5_right	156.2
RAW_8_ar_coefficient_coeff_8_k_10_diff	155.8
DIFF_1_stats_mean_contribution_left	155.4
RAW_8_count_above_0_left	155.4
RAW_1_stats_skew_ratio	153.4
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_ratio_to_whole_left	152.8
RAW_7_lziv_complexity_diff	152.2
RAW_8_ratio_beyond_r_sigma_0_5_diff	151.4
RAW_8_benford_correlation_right	151.2
DIFF_8_fft_coefficient_attr_imag_coeff_2_left	150.8
CUMSUM_9_ar_param_1_ratio_to_whole_left	149.6
DIFF_2_ks_pvalue	149.2
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	148.4
DIFF_7_lziv_complexity_right	148.4
DIFF_10_rpt_cost_cosine_contribution_right	148.0
CUMSUM_5_dominant_freq_ratio_to_whole_left	147.8
RAW_8_quantile_0_1_diff	147.0
CUMSUM_4_autocorr_lag1_whole	146.4
DIFF_7_hjorth_complexity_ratio_to_whole_right	146.2
CUMSUM_1_stats_max_diff	145.6
DIFF_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	145.4
DIFF_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	145.2
RAW_10_rpt_cost_rank_diff	144.8
DIFF_9_ar_param_5_right	144.6
RAW_9_ar_param_5_diff	144.6
CUMSUM_9_ar_param_5_contribution_left	144.0
RAW_2_ad_pvalue	143.8
DIFF_7_shannon_entropy_ratio_to_whole_right	143.8
DIFF_1_stats_mean_ratio_to_whole_left	143.6
DIFF_8_ar_coefficient_coeff_8_k_10_left	143.2
RAW_8_ratio_beyond_r_sigma_3_diff	143.2
CUMSUM_10_rpt_cost_normal_ratio_to_whole_right	142.4
CUMSUM_10_rpt_cost_normal_ratio	142.4
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_ratio_to_whole_left	140.6
RAW_8_ratio_beyond_r_sigma_1_ratio_to_whole_left	140.0
RAW_2_adf_stat_left	139.8
CUMSUM_8_ar_coefficient_coeff_0_k_10_whole	139.8
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_left	139.8
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_left	139.0
DIFF_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_right	137.4
DIFF_3_linear_trend_pvalue_diff	136.2
RAW_8_fft_coefficient_attr_imag_coeff_2_whole	136.2
RAW_2_ttest_pvalue	136.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_right	135.8
RAW_3_detrend_mean_left	135.2
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_diff	134.8
DIFF_10_rpt_cost_cosine_right	134.6
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_ratio_to_whole_right	134.4
DIFF_1_stats_kurt_ratio_to_whole_left	134.2
RAW_8_quantile_0_4_ratio_to_whole_right	133.2
DIFF_9_ar_param_0_ratio_to_whole_right	133.0
DIFF_8_benford_correlation_left	132.4
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_ratio	132.2
RAW_1_stats_range_ratio_to_whole_right	132.0
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_ratio_to_whole_left	132.0
DIFF_9_ar_param_5_whole	131.8
RAW_8_index_mass_quantile_q_0_6_ratio_to_whole_right	131.8
CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	131.6
RAW_7_katz_fd_whole	131.6
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_ratio_to_whole_right	131.6
CUMSUM_10_rpt_cost_rank_diff	130.8
RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	130.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_ratio_to_whole_left	130.0
RAW_8_index_mass_quantile_q_0_1_ratio_to_whole_right	129.8
DIFF_8_count_above_0_ratio_to_whole_left	129.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_ratio_to_whole_left	129.0
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	128.6
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio_to_whole_right	128.6
DIFF_8_benford_correlation_whole	128.4
CUMSUM_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_ratio	128.0
CUMSUM_3_detrend_mean_left	127.2
RAW_8_quantile_0_4_ratio_to_whole_left	126.2
RAW_5_dominant_freq_ratio_to_whole_left	126.0
RAW_1_stats_median_ratio_to_whole_right	125.8
RAW_1_stats_mean_whole	125.8
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_diff	125.4
CUMSUM_8_partial_autocorrelation_lag_4_ratio_to_whole_right	125.4
CUMSUM_8_partial_autocorrelation_lag_6_ratio_to_whole_left	125.2
DIFF_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_contribution_left	125.0
CUMSUM_8_index_mass_quantile_q_0_1_ratio_to_whole_left	125.0
CUMSUM_8_ratio_beyond_r_sigma_1_5_diff	124.8
CUMSUM_8_index_mass_quantile_q_0_6_ratio_to_whole_right	124.4
RAW_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	124.0
CUMSUM_8_ar_coefficient_coeff_2_k_10_contribution_left	124.0
DIFF_7_sample_entropy_right	123.8
RAW_8_ratio_beyond_r_sigma_1_5_ratio_to_whole_right	123.4
CUMSUM_8_last_location_of_maximum_whole	123.2
DIFF_8_quantile_0_6_ratio_to_whole_right	123.0
DIFF_7_perm_entropy_right	122.6
RAW_8_count_above_0_ratio_to_whole_left	122.6
CUMSUM_8_partial_autocorrelation_lag_6_ratio_to_whole_right	122.4
RAW_7_lziv_complexity_whole	122.2
RAW_1_stats_median_whole	122.0
CUMSUM_9_ar_param_5_whole	121.8
CUMSUM_1_stats_max_ratio_to_whole_left	121.6
CUMSUM_2_shapiro_pvalue_ratio_to_whole_left	121.6
DIFF_7_shannon_entropy_right	121.6
DIFF_8_ar_coefficient_coeff_0_k_10_ratio_to_whole_left	121.4
DIFF_7_detrended_fluctuation_ratio_to_whole_left	120.8
RAW_9_ar_param_2_contribution_left	120.6
DIFF_8_fft_coefficient_attr_imag_coeff_3_diff	120.4
RAW_8_fft_coefficient_attr_imag_coeff_2_diff	120.2
CUMSUM_1_stats_range_ratio_to_whole_left	119.8
CUMSUM_3_linear_trend_std_err_left	119.4
RAW_10_rpt_cost_cosine_right	118.6
CUMSUM_4_autocorr_lag1_ratio_to_whole_left	118.6
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_diff	118.4
DIFF_10_rpt_cost_clinear_ratio_to_whole_left	118.2
RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	118.0
RAW_7_perm_entropy_left	117.8
DIFF_8_ratio_beyond_r_sigma_1_5_diff	117.6
CUMSUM_10_rpt_cost_normal_ratio_to_whole_left	117.2
DIFF_8_fft_coefficient_attr_imag_coeff_3_contribution_left	117.2
RAW_8_energy_ratio_by_chunks_num_segments_20_segment_focus_16_left	117.2
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	116.6
RAW_8_ratio_beyond_r_sigma_1_5_diff	116.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	115.6
DIFF_2_kpss_stat_ratio_to_whole_right	115.2
CUMSUM_8_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_ratio_to_whole_right	115.2
CUMSUM_1_stats_max_ratio_to_whole_right	114.8
RAW_8_energy_ratio_by_chunks_num_segments_20_segment_focus_16_ratio_to_whole_right	114.6
RAW_7_higuchi_fd_ratio_to_whole_left	113.8
DIFF_7_cond_entropy_diff	113.8
CUMSUM_2_jb_pvalue_diff	113.6
DIFF_9_ar_param_0_ratio	113.6
CUMSUM_8_partial_autocorrelation_lag_4_right	113.6
DIFF_5_max_power_ratio_to_whole_left	113.6
RAW_10_rpt_cost_cosine_ratio_to_whole_right	113.4
RAW_8_index_mass_quantile_q_0_6_left	113.4
CUMSUM_1_stats_skew_ratio_to_whole_right	113.2
CUMSUM_7_lziv_complexity_ratio_to_whole_left	113.0
RAW_8_partial_autocorrelation_lag_4_ratio	113.0
CUMSUM_8_ar_coefficient_coeff_2_k_10_contribution_right	112.8
CUMSUM_7_shannon_entropy_diff	112.6
RAW_1_stats_median_diff	112.4
RAW_8_benford_correlation_left	112.2
RAW_2_adf_icbest_left	111.4
CUMSUM_2_mannwhitney_stat	111.4
RAW_2_jb_pvalue_ratio_to_whole_right	111.4
CUMSUM_8_benford_correlation_whole	111.4
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	111.4
RAW_8_ratio_beyond_r_sigma_3_ratio_to_whole_left	111.2
CUMSUM_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_ratio_to_whole_left	111.2
CUMSUM_8_benford_correlation_left	111.2
DIFF_8_linear_trend_attr_rvalue_contribution_right	111.2
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_contribution_left	111.2
RAW_10_rpt_cost_cosine_contribution_left	111.0
RAW_8_fft_coefficient_attr_imag_coeff_3_ratio_to_whole_right	110.8
DIFF_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_6_contribution_left	110.6
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_right	110.6
RAW_4_autocorr_lag1_ratio	110.4
CUMSUM_5_dominant_freq_whole	110.2
DIFF_8_ar_coefficient_coeff_0_k_10_diff	110.0
RAW_8_ar_coefficient_coeff_8_k_10_ratio	109.8
CUMSUM_1_stats_min_contribution_left	109.8
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_contribution_left	109.8
RAW_8_linear_trend_attr_intercept_ratio_to_whole_right	109.6
CUMSUM_9_ar_param_3_whole	109.6
DIFF_7_higuchi_fd_ratio_to_whole_left	109.4
CUMSUM_2_jb_pvalue_ratio	109.4
CUMSUM_8_ar_coefficient_coeff_2_k_10_ratio	109.4
CUMSUM_8_benford_correlation_ratio_to_whole_left	108.6
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_ratio_to_whole_left	108.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio_to_whole_right	108.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left	108.2
CUMSUM_7_spectral_entropy_ratio_to_whole_left	108.0
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_contribution_right	107.6
RAW_8_ratio_value_number_to_time_series_length_whole	107.6
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	107.4
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_whole	107.2
RAW_1_stats_skew_right	106.4
CUMSUM_9_ar_residuals_s1_pred_kurt	106.4
RAW_8_last_location_of_maximum_whole	106.4
DIFF_8_partial_autocorrelation_lag_4_right	106.2
RAW_1_stats_theil_sen_slope_contribution_right	106.2
CUMSUM_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_ratio_to_whole_left	106.0
RAW_8_ratio_beyond_r_sigma_1_5_whole	105.8
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	105.8
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_contribution_left	105.4
DIFF_9_ar_param_5_ratio_to_whole_right	105.2
CUMSUM_8_benford_correlation_diff	105.0
DIFF_1_stats_median_whole	104.8
DIFF_9_ar_param_0_contribution_left	104.8
CUMSUM_8_partial_autocorrelation_lag_6_whole	104.2
CUMSUM_8_ratio_beyond_r_sigma_1_left	104.2
CUMSUM_2_adf_pvalue_ratio_to_whole_right	104.0
DIFF_8_ratio_beyond_r_sigma_1_5_right	104.0
DIFF_7_perm_entropy_left	104.0
RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_whole	103.6
RAW_2_adf_stat_diff	103.6
CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio	103.4
DIFF_8_fft_coefficient_attr_imag_coeff_2_diff	103.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_ratio	103.0
RAW_7_lziv_complexity_right	103.0
RAW_8_last_location_of_maximum_left	102.6
CUMSUM_8_ratio_beyond_r_sigma_1_5_ratio_to_whole_right	102.6
CUMSUM_8_ar_coefficient_coeff_2_k_10_diff	102.2
RAW_8_fft_coefficient_attr_imag_coeff_3_diff	102.0
DIFF_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_right	101.8
CUMSUM_1_stats_skew_left	101.6
RAW_7_shannon_entropy_left	101.4
CUMSUM_8_ar_coefficient_coeff_0_k_10_ratio_to_whole_left	101.4
RAW_7_lziv_complexity_ratio_to_whole_left	101.4
CUMSUM_8_benford_correlation_ratio	101.4
DIFF_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_contribution_right	101.2
RAW_1_stats_kurt_ratio_to_whole_left	101.0
DIFF_1_stats_skew_ratio	100.8
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left	100.2
RAW_7_sample_entropy_diff	100.2
RAW_8_ar_coefficient_coeff_8_k_10_contribution_left	100.0
RAW_2_bartlett_pvalue	100.0
RAW_1_stats_median_left	100.0
RAW_9_ar_param_3_diff	100.0
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_left	99.8
RAW_8_energy_ratio_by_chunks_num_segments_20_segment_focus_16_whole	99.8
RAW_2_kpss_stat_whole	99.8
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_contribution_right	99.6
DIFF_7_hjorth_complexity_right	99.6
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_contribution_left	99.6
DIFF_8_fft_coefficient_attr_imag_coeff_3_right	99.4
RAW_8_linear_trend_attr_rvalue_ratio	99.4
CUMSUM_8_partial_autocorrelation_lag_6_ratio	99.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_ratio_to_whole_right	99.0
RAW_8_ratio_beyond_r_sigma_6_diff	99.0
RAW_10_rpt_cost_rank_right	99.0
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	98.8
RAW_9_ar_param_5_right	98.8
CUMSUM_5_max_power_ratio_to_whole_left	98.8
CUMSUM_8_partial_autocorrelation_lag_4_ratio	98.8
RAW_2_kpss_stat_ratio_to_whole_left	98.8
CUMSUM_9_ar_residuals_s2_pred_skew	98.6
DIFF_7_perm_entropy_ratio_to_whole_left	98.6
RAW_1_stats_min_ratio	98.6
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_right	98.4
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_left	98.2
DIFF_8_linear_trend_attr_slope_contribution_left	98.2
CUMSUM_1_stats_kurt_right	98.2
RAW_5_dominant_freq_right	98.2
DIFF_3_detrend_mean_diff	98.2
RAW_7_approx_entropy_whole	97.8
DIFF_1_stats_skew_whole	97.8
RAW_7_perm_entropy_ratio_to_whole_left	97.8
CUMSUM_7_higuchi_fd_ratio_to_whole_left	97.4
CUMSUM_9_ar_param_4_ratio_to_whole_left	97.2
DIFF_8_friedrich_coefficients_coeff_3_m_3_r_30_right	96.8
RAW_2_mannwhitney_pvalue	96.8
DIFF_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	96.8
CUMSUM_7_lziv_complexity_ratio_to_whole_right	96.8
DIFF_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	96.8
CUMSUM_9_ar_param_0_ratio_to_whole_left	96.6
DIFF_8_ar_coefficient_coeff_8_k_10_right	96.4
CUMSUM_2_adf_stat_contribution_left	96.2
RAW_7_svd_entropy_ratio_to_whole_left	96.2
CUMSUM_2_adf_stat_ratio_to_whole_right	96.2
DIFF_9_ar_param_3_ratio_to_whole_left	96.2
RAW_8_linear_trend_attr_pvalue_ratio_to_whole_left	96.0
RAW_7_hjorth_complexity_ratio_to_whole_left	95.8
CUMSUM_8_quantile_0_4_ratio_to_whole_left	95.6
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_ratio_to_whole_right	95.6
DIFF_8_linear_trend_attr_intercept_ratio	95.4
DIFF_9_ar_param_3_whole	95.4
CUMSUM_2_ad_stat	95.4
DIFF_8_fft_coefficient_attr_imag_coeff_3_ratio_to_whole_right	95.0
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_contribution_left	95.0
DIFF_8_ar_coefficient_coeff_0_k_10_ratio_to_whole_right	94.8
DIFF_1_stats_skew_right	94.8
RAW_8_index_mass_quantile_q_0_6_right	94.8
CUMSUM_7_higuchi_fd_ratio_to_whole_right	94.4
RAW_9_ar_param_3_right	94.4
CUMSUM_2_adf_stat_ratio_to_whole_left	94.4
RAW_1_stats_median_contribution_left	94.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_whole	94.2
CUMSUM_8_partial_autocorrelation_lag_4_diff	94.0
DIFF_8_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right	94.0
RAW_2_kpss_stat_left	93.8
RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_contribution_left	93.8
CUMSUM_7_katz_fd_ratio_to_whole_left	93.6
RAW_8_fft_coefficient_attr_imag_coeff_1_left	93.6
CUMSUM_8_quantile_0_6_ratio	93.4
DIFF_7_perm_entropy_whole	93.2
CUMSUM_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	93.2
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio	93.2
RAW_8_benford_correlation_ratio_to_whole_right	93.0
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio_to_whole_left	93.0
DIFF_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_whole	93.0
RAW_7_spectral_entropy_ratio_to_whole_right	93.0
RAW_8_fft_coefficient_attr_imag_coeff_1_contribution_left	92.8
RAW_8_fft_coefficient_attr_imag_coeff_3_left	92.8
DIFF_9_ar_param_0_contribution_right	92.4
CUMSUM_7_perm_entropy_ratio_to_whole_right	92.2
RAW_8_fft_coefficient_attr_imag_coeff_3_contribution_left	92.2
CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_right	92.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_right	92.2
CUMSUM_2_jb_pvalue_contribution_left	92.2
RAW_8_index_mass_quantile_q_0_1_left	92.2
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_diff	92.2
DIFF_1_stats_cv_ratio	92.2
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_ratio_to_whole_right	92.0
CUMSUM_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_right	92.0
CUMSUM_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	91.8
RAW_8_quantile_0_6_diff	91.6
CUMSUM_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio_to_whole_left	91.6
CUMSUM_8_ar_coefficient_coeff_8_k_10_left	91.4
CUMSUM_3_detrend_volatility_normalized_whole	91.2
DIFF_8_linear_trend_attr_intercept_ratio_to_whole_right	91.2
RAW_1_stats_theil_sen_slope_ratio_to_whole_left	91.2
DIFF_1_stats_median_contribution_left	91.0
CUMSUM_7_detrended_fluctuation_ratio_to_whole_left	91.0
DIFF_9_ar_param_4_ratio_to_whole_left	91.0
CUMSUM_8_benford_correlation_right	90.8
RAW_4_autocorr_lag1_contribution_left	90.8
DIFF_7_spectral_entropy_left	90.8
RAW_8_index_mass_quantile_q_0_6_whole	90.8
DIFF_7_detrended_fluctuation_whole	90.8
CUMSUM_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	90.6
RAW_8_quantile_0_6_left	90.6
RAW_3_linear_trend_pvalue_right	90.6
RAW_7_perm_entropy_whole	90.4
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio_to_whole_right	90.4
RAW_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_ratio_to_whole_left	90.2
DIFF_9_ar_param_0_whole	90.2
RAW_8_number_peaks_50_diff	90.0
RAW_1_stats_median_right	90.0
RAW_7_katz_fd_ratio_to_whole_right	90.0
RAW_10_rpt_cost_cosine_ratio_to_whole_left	90.0
CUMSUM_8_ar_coefficient_coeff_8_k_10_whole	90.0
DIFF_8_partial_autocorrelation_lag_2_left	89.8
RAW_1_stats_min_diff	89.6
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio	89.6
RAW_2_adf_stat_whole	89.4
DIFF_8_ar_coefficient_coeff_2_k_10_ratio_to_whole_right	89.4
DIFF_7_higuchi_fd_whole	89.4
RAW_8_index_mass_quantile_q_0_6_ratio_to_whole_left	89.4
CUMSUM_8_partial_autocorrelation_lag_2_ratio	89.4
RAW_8_partial_autocorrelation_lag_6_ratio	89.4
CUMSUM_8_ratio_beyond_r_sigma_1_ratio_to_whole_left	89.4
RAW_8_ar_coefficient_coeff_2_k_10_ratio_to_whole_right	89.2
DIFF_8_last_location_of_maximum_ratio_to_whole_right	89.0
RAW_8_quantile_0_1_ratio_to_whole_right	89.0
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_ratio_to_whole_left	88.8
RAW_8_count_above_0_right	88.8
CUMSUM_7_katz_fd_right	88.6
RAW_8_ratio_beyond_r_sigma_6_contribution_left	88.4
CUMSUM_8_ratio_beyond_r_sigma_0_5_whole	88.4
DIFF_8_count_above_0_left	88.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_whole	88.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_left	88.2
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_ratio	88.2
CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_left	88.0
CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right	88.0
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio	88.0
DIFF_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_whole	87.8
RAW_7_katz_fd_ratio	87.8
RAW_2_adf_stat_ratio_to_whole_right	87.8
RAW_7_sample_entropy_contribution_left	87.6
CUMSUM_7_katz_fd_left	87.6
DIFF_8_fft_coefficient_attr_imag_coeff_2_contribution_left	87.4
RAW_8_quantile_0_6_whole	87.2
DIFF_8_benford_correlation_ratio_to_whole_right	87.2
DIFF_8_last_location_of_maximum_left	87.0
RAW_9_ar_param_1_contribution_left	87.0
CUMSUM_1_stats_skew_ratio	86.8
DIFF_8_ar_coefficient_coeff_0_k_10_contribution_left	86.8
CUMSUM_2_adf_stat_ratio	86.8
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_ratio_to_whole_right	86.6
