feature	importance
CUMSUM_10_friedrich_coefficients_coeff_2_m_3_r_30_ratio	111.6
RAW_7_approx_entropy_left	109.2
RAW_10_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	108.8
RAW_11_change_quantiles_ql_0_6_qh_1_0_isabs_False_f_agg_mean_diff	108.4
CUMSUM_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_mean_diff	107.0
RAW_2_levene_pvalue	106.6
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	105.6
CUMSUM_3_detrend_volatility_normalized_ratio	105.6
DIFF_11_fft_coefficient_attr_angle_coeff_18_left	104.8
DIFF_1_stats_mean_contribution_left	103.4
RAW_8_ar_param_10_ratio_to_whole_right	103.0
RAW_10_friedrich_coefficients_coeff_2_m_3_r_30_diff	97.8
CUMSUM_11_fft_coefficient_attr_angle_coeff_3_diff	97.6
RAW_11_change_quantiles_ql_0_8_qh_1_0_isabs_False_f_agg_mean_left	96.2
DIFF_11_fft_coefficient_attr_real_coeff_3_ratio	96.2
CUMSUM_3_detrend_volatility_normalized_right	96.0
RAW_2_ad_pvalue	94.4
DIFF_11_cwt_coefficients_coeff_12_w_10_widths_2_5_10_20_diff	94.0
CUMSUM_7_hjorth_complexity_whole	93.4
CUMSUM_2_mannwhitney_stat	93.2
CUMSUM_8_ar_param_2_ratio	91.8
RAW_10_quantile_0_6_ratio_to_whole_left	91.8
DIFF_10_benford_correlation_whole	91.6
RAW_11_change_quantiles_ql_0_2_qh_0_8_isabs_False_f_agg_mean_ratio	90.2
CUMSUM_10_friedrich_coefficients_coeff_2_m_3_r_30_left	89.8
RAW_8_ar_param_7_ratio	89.8
CUMSUM_2_kpss_stat_ratio_to_whole_left	89.6
DIFF_11_change_quantiles_ql_0_0_qh_0_6_isabs_False_f_agg_mean_ratio	89.0
RAW_7_sample_entropy_whole	89.0
CUMSUM_10_autocorrelation_lag_4_ratio_to_whole_left	88.2
CUMSUM_10_index_mass_quantile_q_0_6_ratio_to_whole_right	87.6
CUMSUM_7_perm_entropy_whole	87.6
DIFF_2_ks_pvalue	87.2
CUMSUM_11_change_quantiles_ql_0_0_qh_0_2_isabs_True_f_agg_mean_whole	87.0
DIFF_1_stats_mean_contribution_right	86.8
RAW_10_ratio_beyond_r_sigma_1_5_whole	86.4
CUMSUM_1_stats_max_diff	85.8
CUMSUM_10_partial_autocorrelation_lag_2_ratio_to_whole_left	85.6
RAW_11_change_quantiles_ql_0_2_qh_0_6_isabs_False_f_agg_mean_ratio	85.2
CUMSUM_11_cwt_coefficients_coeff_3_w_5_widths_2_5_10_20_ratio	84.6
RAW_10_autocorrelation_lag_2_ratio_to_whole_left	84.6
CUMSUM_9_rpt_cost_clinear_ratio_to_whole_left	83.2
DIFF_11_fft_coefficient_attr_abs_coeff_42_ratio	82.6
DIFF_10_autocorrelation_lag_4_ratio	82.6
CUMSUM_10_linear_trend_attr_rvalue_ratio_to_whole_left	82.2
RAW_4_autocorr_lag1_ratio	81.6
DIFF_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_var_whole	81.2
CUMSUM_11_cwt_coefficients_coeff_9_w_5_widths_2_5_10_20_ratio	81.0
DIFF_11_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	80.2
RAW_1_stats_std_whole	79.0
CUMSUM_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_mean_ratio	79.0
CUMSUM_8_ar_param_1_ratio_to_whole_left	78.6
RAW_2_mannwhitney_pvalue	77.8
CUMSUM_10_index_mass_quantile_q_0_1_ratio_to_whole_left	77.6
RAW_9_rpt_cost_rank_diff	77.2
CUMSUM_11_agg_linear_trend_attr_slope_chunk_len_10_f_agg_var_ratio	77.0
CUMSUM_11_cwt_coefficients_coeff_12_w_10_widths_2_5_10_20_ratio	76.4
RAW_8_ar_param_8_diff	76.2
DIFF_11_change_quantiles_ql_0_0_qh_0_2_isabs_False_f_agg_mean_whole	76.2
DIFF_10_count_above_0_ratio_to_whole_left	76.0
CUMSUM_10_ratio_beyond_r_sigma_1_5_right	76.0
CUMSUM_10_autocorrelation_lag_6_ratio_to_whole_left	75.6
CUMSUM_11_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_var_ratio	75.4
RAW_10_autocorrelation_lag_6_right	75.4
CUMSUM_11_change_quantiles_ql_0_4_qh_1_0_isabs_False_f_agg_mean_ratio	74.6
CUMSUM_11_fft_coefficient_attr_angle_coeff_18_whole	74.6
DIFF_11_fft_coefficient_attr_angle_coeff_72_ratio	74.6
RAW_10_friedrich_coefficients_coeff_3_m_3_r_30_ratio	73.8
CUMSUM_8_ar_param_10_whole	73.8
DIFF_11_change_quantiles_ql_0_4_qh_0_8_isabs_False_f_agg_mean_diff	73.2
CUMSUM_11_fft_coefficient_attr_angle_coeff_2_left	73.2
RAW_11_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	73.0
DIFF_11_fft_coefficient_attr_angle_coeff_72_whole	73.0
CUMSUM_11_fft_coefficient_attr_angle_coeff_3_ratio	71.8
CUMSUM_8_ar_param_2_contribution_right	71.6
DIFF_11_fft_coefficient_attr_angle_coeff_18_right	71.0
CUMSUM_8_ar_param_4_ratio_to_whole_right	70.8
CUMSUM_8_ar_param_6_right	70.6
RAW_1_stats_kurt_ratio_to_whole_left	70.2
CUMSUM_8_ar_param_4_ratio_to_whole_left	70.0
CUMSUM_8_ar_param_4_ratio	70.0
CUMSUM_11_fft_coefficient_attr_real_coeff_72_ratio	70.0
DIFF_10_linear_trend_attr_intercept_ratio	69.8
CUMSUM_10_linear_trend_attr_intercept_ratio_to_whole_left	69.6
DIFF_10_linear_trend_attr_intercept_contribution_right	68.6
RAW_7_spectral_entropy_ratio_to_whole_left	68.6
DIFF_11_fft_coefficient_attr_angle_coeff_42_whole	68.6
RAW_5_dominant_freq_whole	68.4
DIFF_10_friedrich_coefficients_coeff_3_m_3_r_30_right	68.4
DIFF_9_rpt_cost_cosine_diff	68.4
RAW_7_perm_entropy_left	68.4
DIFF_11_change_quantiles_ql_0_2_qh_0_6_isabs_False_f_agg_mean_ratio	68.2
DIFF_11_change_quantiles_ql_0_2_qh_1_0_isabs_False_f_agg_mean_right	68.2
DIFF_11_fft_coefficient_attr_real_coeff_9_ratio	68.2
RAW_11_fft_coefficient_attr_angle_coeff_72_ratio	68.0
RAW_11_change_quantiles_ql_0_0_qh_0_8_isabs_False_f_agg_mean_ratio	68.0
RAW_11_change_quantiles_ql_0_0_qh_0_4_isabs_False_f_agg_mean_ratio	68.0
DIFF_7_spectral_entropy_ratio_to_whole_left	67.8
CUMSUM_10_benford_correlation_left	67.4
CUMSUM_10_partial_autocorrelation_lag_4_diff	67.4
RAW_11_cwt_coefficients_coeff_12_w_5_widths_2_5_10_20_diff	67.2
RAW_2_ttest_pvalue	67.2
CUMSUM_5_dominant_freq_ratio_to_whole_left	67.0
RAW_10_linear_trend_attr_rvalue_ratio_to_whole_right	67.0
RAW_1_stats_median_ratio_to_whole_right	67.0
RAW_11_energy_ratio_by_chunks_num_segments_10_segment_focus_5_left	66.8
DIFF_11_change_quantiles_ql_0_6_qh_1_0_isabs_False_f_agg_mean_ratio	66.8
CUMSUM_8_ar_param_0_ratio_to_whole_left	66.8
RAW_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_mean_whole	66.6
CUMSUM_8_ar_param_7_ratio	66.4
RAW_5_dominant_freq_ratio_to_whole_left	66.4
RAW_1_stats_skew_ratio	66.2
RAW_11_change_quantiles_ql_0_2_qh_0_6_isabs_True_f_agg_var_whole	66.2
RAW_11_cwt_coefficients_coeff_12_w_10_widths_2_5_10_20_ratio	66.2
RAW_7_lziv_complexity_right	66.0
RAW_10_ratio_beyond_r_sigma_1_5_diff	66.0
RAW_11_energy_ratio_by_chunks_num_segments_10_segment_focus_5_right	65.8
RAW_10_index_mass_quantile_q_0_6_ratio_to_whole_left	65.6
DIFF_11_fft_coefficient_attr_imag_coeff_3_ratio	65.4
RAW_11_cwt_coefficients_coeff_9_w_10_widths_2_5_10_20_ratio	65.4
RAW_11_fft_coefficient_attr_real_coeff_3_ratio	65.2
DIFF_1_stats_mean_left	65.0
CUMSUM_11_change_quantiles_ql_0_6_qh_0_8_isabs_False_f_agg_mean_right	64.6
CUMSUM_8_ar_param_7_left	64.4
CUMSUM_10_benford_correlation_right	64.2
DIFF_7_hjorth_complexity_right	64.2
CUMSUM_9_rpt_cost_normal_right	64.0
DIFF_11_change_quantiles_ql_0_4_qh_0_8_isabs_False_f_agg_mean_right	63.8
DIFF_9_rpt_cost_clinear_ratio_to_whole_left	63.6
CUMSUM_1_stats_skew_left	63.6
DIFF_11_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio	63.6
CUMSUM_10_ratio_beyond_r_sigma_1_whole	63.4
DIFF_7_spectral_entropy_left	63.4
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_right	63.0
RAW_11_energy_ratio_by_chunks_num_segments_20_segment_focus_5_whole	62.8
DIFF_11_change_quantiles_ql_0_8_qh_1_0_isabs_False_f_agg_mean_diff	62.8
RAW_11_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	62.6
CUMSUM_7_katz_fd_whole	62.2
CUMSUM_11_cwt_coefficients_coeff_0_w_10_widths_2_5_10_20_ratio	62.2
CUMSUM_11_energy_ratio_by_chunks_num_segments_10_segment_focus_5_right	62.2
CUMSUM_8_ar_param_7_ratio_to_whole_right	62.0
CUMSUM_11_change_quantiles_ql_0_2_qh_0_8_isabs_False_f_agg_mean_whole	62.0
CUMSUM_1_stats_skew_ratio_to_whole_right	61.8
RAW_10_count_above_0_whole	61.6
RAW_10_ratio_beyond_r_sigma_1_left	61.2
RAW_2_kpss_stat_ratio_to_whole_right	61.0
RAW_11_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio	60.6
DIFF_10_autocorrelation_lag_4_ratio_to_whole_right	60.6
DIFF_10_partial_autocorrelation_lag_2_left	60.4
RAW_11_energy_ratio_by_chunks_num_segments_20_segment_focus_5_left	60.4
DIFF_9_rpt_cost_cosine_contribution_right	60.4
CUMSUM_8_ar_param_5_contribution_left	60.2
DIFF_8_ar_param_0_ratio_to_whole_left	60.2
DIFF_11_fft_coefficient_attr_angle_coeff_9_right	60.0
RAW_11_energy_ratio_by_chunks_num_segments_20_segment_focus_0_diff	59.8
RAW_10_ratio_beyond_r_sigma_3_diff	59.8
CUMSUM_8_ar_param_8_ratio	59.8
DIFF_7_perm_entropy_right	59.6
DIFF_11_fft_coefficient_attr_angle_coeff_72_left	59.6
RAW_11_change_quantiles_ql_0_4_qh_1_0_isabs_False_f_agg_mean_ratio	59.6
DIFF_11_fft_coefficient_attr_angle_coeff_1_diff	59.6
RAW_7_lziv_complexity_left	59.4
DIFF_10_linear_trend_attr_rvalue_contribution_right	59.0
RAW_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_mean_diff	59.0
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	58.6
RAW_11_energy_ratio_by_chunks_num_segments_10_segment_focus_9_diff	58.6
CUMSUM_11_fft_coefficient_attr_angle_coeff_72_right	58.6
DIFF_10_ratio_beyond_r_sigma_1_5_whole	58.4
RAW_11_fft_coefficient_attr_angle_coeff_3_right	58.2
RAW_7_katz_fd_whole	58.0
CUMSUM_8_ar_param_2_contribution_left	58.0
CUMSUM_10_partial_autocorrelation_lag_6_whole	57.8
CUMSUM_11_fft_coefficient_attr_real_coeff_18_ratio	57.8
RAW_10_benford_correlation_left	57.8
CUMSUM_11_change_quantiles_ql_0_6_qh_1_0_isabs_False_f_agg_mean_right	57.6
CUMSUM_10_benford_correlation_whole	57.6
DIFF_11_fft_coefficient_attr_abs_coeff_9_ratio	57.6
RAW_11_change_quantiles_ql_0_4_qh_0_6_isabs_True_f_agg_var_whole	57.6
RAW_2_kpss_stat_whole	57.4
RAW_3_detrend_volatility_normalized_right	57.4
RAW_1_stats_skew_right	57.0
RAW_11_change_quantiles_ql_0_8_qh_1_0_isabs_False_f_agg_mean_right	56.8
DIFF_9_rpt_cost_cosine_right	56.8
CUMSUM_7_spectral_entropy_whole	56.8
RAW_10_ratio_beyond_r_sigma_1_ratio_to_whole_left	56.6
CUMSUM_11_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_ratio	56.6
CUMSUM_10_ratio_beyond_r_sigma_0_5_whole	56.4
DIFF_5_max_power_ratio_to_whole_left	56.2
RAW_11_fft_coefficient_attr_angle_coeff_36_ratio	56.2
RAW_8_ar_param_6_ratio	56.2
RAW_10_ratio_beyond_r_sigma_0_5_diff	56.2
CUMSUM_2_jb_pvalue_contribution_left	55.6
RAW_9_rpt_cost_cosine_ratio_to_whole_right	55.6
RAW_8_ar_param_8_contribution_left	55.4
CUMSUM_4_autocorr_lag1_whole	55.2
DIFF_7_perm_entropy_left	54.8
DIFF_10_autocorrelation_lag_4_ratio_to_whole_left	54.8
CUMSUM_7_detrended_fluctuation_ratio_to_whole_left	54.8
DIFF_11_fft_coefficient_attr_abs_coeff_2_ratio	54.8
CUMSUM_8_ar_param_8_whole	54.8
CUMSUM_10_benford_correlation_ratio	54.6
RAW_7_lziv_complexity_whole	54.6
RAW_11_fft_coefficient_attr_real_coeff_18_right	54.6
RAW_2_kpss_stat_ratio_to_whole_left	54.4
CUMSUM_2_wilcoxon_stat	54.4
DIFF_7_detrended_fluctuation_ratio_to_whole_left	54.2
RAW_10_linear_trend_attr_rvalue_diff	54.2
CUMSUM_11_energy_ratio_by_chunks_num_segments_20_segment_focus_5_whole	54.2
RAW_10_friedrich_coefficients_coeff_2_m_3_r_30_ratio	54.2
DIFF_1_stats_skew_ratio_to_whole_left	54.2
DIFF_7_shannon_entropy_right	54.2
RAW_10_autocorrelation_lag_2_right	54.0
RAW_11_cwt_coefficients_coeff_9_w_5_widths_2_5_10_20_ratio	54.0
CUMSUM_11_fft_coefficient_attr_angle_coeff_2_ratio	54.0
CUMSUM_2_shapiro_pvalue_ratio_to_whole_left	54.0
RAW_11_fft_coefficient_attr_imag_coeff_2_diff	54.0
CUMSUM_11_fft_coefficient_attr_angle_coeff_42_diff	53.6
RAW_10_partial_autocorrelation_lag_6_ratio	53.6
RAW_10_ratio_beyond_r_sigma_0_5_contribution_left	53.2
RAW_11_fft_coefficient_attr_angle_coeff_9_left	53.2
RAW_11_fft_coefficient_attr_angle_coeff_72_diff	53.2
RAW_11_fft_coefficient_attr_angle_coeff_42_whole	53.0
CUMSUM_5_max_power_ratio_to_whole_left	52.8
RAW_11_fft_coefficient_attr_abs_coeff_9_ratio	52.8
DIFF_8_ar_param_6_ratio_to_whole_right	52.6
DIFF_11_fft_coefficient_attr_imag_coeff_3_right	52.6
DIFF_1_stats_mean_ratio_to_whole_left	52.6
RAW_8_ar_param_10_ratio_to_whole_left	52.6
DIFF_7_lziv_complexity_right	52.4
CUMSUM_11_change_quantiles_ql_0_2_qh_0_4_isabs_False_f_agg_mean_ratio	52.4
RAW_11_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_var_ratio	52.4
RAW_11_fft_coefficient_attr_angle_coeff_72_right	52.2
RAW_10_linear_trend_attr_slope_contribution_left	52.2
RAW_10_ratio_beyond_r_sigma_3_ratio_to_whole_left	52.2
DIFF_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_mean_ratio	52.2
CUMSUM_3_detrend_volatility_normalized_left	52.0
RAW_7_approx_entropy_whole	52.0
RAW_11_fft_coefficient_attr_real_coeff_3_right	52.0
RAW_9_rpt_cost_rank_right	51.8
DIFF_11_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_ratio	51.6
CUMSUM_11_fft_coefficient_attr_angle_coeff_9_ratio	51.6
DIFF_10_autocorrelation_lag_4_contribution_left	51.6
CUMSUM_1_stats_min_ratio_to_whole_right	51.4
RAW_11_fft_coefficient_attr_angle_coeff_2_ratio	51.2
DIFF_11_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_ratio	51.2
DIFF_10_linear_trend_attr_rvalue_contribution_left	51.2
RAW_10_linear_trend_attr_pvalue_ratio_to_whole_left	51.0
CUMSUM_10_partial_autocorrelation_lag_6_ratio_to_whole_left	51.0
CUMSUM_11_change_quantiles_ql_0_2_qh_1_0_isabs_False_f_agg_mean_ratio	51.0
CUMSUM_8_ar_param_2_ratio_to_whole_right	51.0
RAW_7_higuchi_fd_ratio_to_whole_left	50.8
DIFF_1_stats_median_contribution_left	50.8
DIFF_11_cwt_coefficients_coeff_3_w_5_widths_2_5_10_20_ratio	50.8
RAW_11_cwt_coefficients_coeff_12_w_5_widths_2_5_10_20_ratio	50.8
CUMSUM_8_ar_param_6_diff	50.8
RAW_7_spectral_entropy_left	50.8
CUMSUM_8_ar_param_9_whole	50.8
CUMSUM_10_friedrich_coefficients_coeff_3_m_3_r_30_ratio	50.8
CUMSUM_11_cwt_coefficients_coeff_6_w_5_widths_2_5_10_20_ratio	50.4
DIFF_10_autocorrelation_lag_4_right	50.2
RAW_11_fft_coefficient_attr_angle_coeff_18_right	49.8
CUMSUM_11_fft_coefficient_attr_angle_coeff_36_left	49.6
RAW_10_ratio_value_number_to_time_series_length_whole	49.6
DIFF_1_stats_median_ratio_to_whole_right	49.4
CUMSUM_2_shapiro_pvalue_left	49.4
DIFF_1_stats_cv_ratio_to_whole_right	49.4
RAW_7_sample_entropy_right	49.2
DIFF_3_detrend_mean_whole	49.2
RAW_7_perm_entropy_whole	49.2
CUMSUM_11_energy_ratio_by_chunks_num_segments_20_segment_focus_9_diff	49.0
RAW_11_fft_coefficient_attr_angle_coeff_42_diff	49.0
CUMSUM_10_partial_autocorrelation_lag_6_ratio_to_whole_right	49.0
DIFF_10_ratio_beyond_r_sigma_1_5_right	49.0
DIFF_7_perm_entropy_whole	48.8
RAW_11_change_quantiles_ql_0_2_qh_0_6_isabs_False_f_agg_mean_left	48.8
CUMSUM_8_ar_param_6_contribution_right	48.6
RAW_1_stats_min_whole	48.4
DIFF_10_linear_trend_attr_rvalue_ratio	48.4
RAW_8_ar_param_7_ratio_to_whole_left	48.4
RAW_10_autocorrelation_lag_6_diff	48.4
CUMSUM_8_ar_param_3_left	48.2
RAW_11_fft_coefficient_attr_imag_coeff_42_whole	48.2
DIFF_10_last_location_of_maximum_whole	48.0
DIFF_11_fft_coefficient_attr_angle_coeff_36_diff	48.0
RAW_11_change_quantiles_ql_0_2_qh_1_0_isabs_False_f_agg_mean_ratio	48.0
RAW_11_energy_ratio_by_chunks_num_segments_10_segment_focus_9_whole	48.0
RAW_11_fft_coefficient_attr_real_coeff_2_left	47.8
DIFF_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_mean_left	47.8
RAW_1_stats_median_contribution_left	47.6
RAW_8_ar_param_5_right	47.6
RAW_11_energy_ratio_by_chunks_num_segments_20_segment_focus_9_right	47.6
RAW_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_var_diff	47.6
DIFF_7_cond_entropy_left	47.6
RAW_10_quantile_0_1_ratio_to_whole_left	47.4
DIFF_8_ar_param_5_diff	47.4
DIFF_11_cwt_coefficients_coeff_3_w_10_widths_2_5_10_20_ratio	47.4
CUMSUM_8_ar_param_5_contribution_right	47.4
RAW_1_stats_median_right	47.4
DIFF_11_change_quantiles_ql_0_2_qh_0_6_isabs_False_f_agg_mean_right	47.2
CUMSUM_11_change_quantiles_ql_0_0_qh_0_2_isabs_False_f_agg_mean_right	47.2
CUMSUM_11_fft_coefficient_attr_angle_coeff_3_right	47.2
DIFF_7_detrended_fluctuation_whole	47.2
CUMSUM_10_partial_autocorrelation_lag_4_right	47.0
DIFF_8_ar_param_3_ratio_to_whole_left	47.0
DIFF_11_fft_coefficient_attr_real_coeff_72_ratio	46.8
DIFF_11_fft_coefficient_attr_abs_coeff_36_ratio	46.8
RAW_11_agg_linear_trend_attr_slope_chunk_len_50_f_agg_max_right	46.8
CUMSUM_5_dominant_freq_whole	46.8
RAW_11_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_ratio	46.8
DIFF_1_stats_cv_whole	46.8
CUMSUM_10_ratio_beyond_r_sigma_1_5_ratio_to_whole_right	46.8
RAW_10_count_above_0_right	46.8
DIFF_11_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_right	46.8
DIFF_11_fft_coefficient_attr_angle_coeff_36_whole	46.6
RAW_3_linear_trend_pvalue_whole	46.6
RAW_10_quantile_0_4_ratio_to_whole_left	46.6
DIFF_11_fft_coefficient_attr_angle_coeff_9_ratio	46.6
CUMSUM_11_energy_ratio_by_chunks_num_segments_10_segment_focus_5_diff	46.6
RAW_11_agg_linear_trend_attr_slope_chunk_len_50_f_agg_max_ratio	46.6
RAW_11_cwt_coefficients_coeff_12_w_10_widths_2_5_10_20_diff	46.4
CUMSUM_1_stats_range_ratio_to_whole_left	46.4
CUMSUM_3_detrend_mean_whole	46.4
DIFF_11_fft_coefficient_attr_abs_coeff_72_ratio	46.4
CUMSUM_10_partial_autocorrelation_lag_4_ratio	46.4
RAW_10_ratio_beyond_r_sigma_6_diff	46.2
CUMSUM_11_change_quantiles_ql_0_2_qh_0_4_isabs_False_f_agg_mean_diff	46.2
CUMSUM_11_fft_coefficient_attr_angle_coeff_18_diff	46.0
CUMSUM_1_stats_skew_ratio	46.0
RAW_10_sum_of_reoccurring_data_points_ratio_to_whole_left	46.0
DIFF_8_ar_param_3_left	45.8
DIFF_11_fft_coefficient_attr_abs_coeff_18_ratio	45.8
RAW_11_fft_coefficient_attr_real_coeff_2_diff	45.8
RAW_7_shannon_entropy_left	45.8
DIFF_11_change_quantiles_ql_0_0_qh_1_0_isabs_False_f_agg_mean_ratio	45.6
CUMSUM_8_ar_param_9_ratio_to_whole_left	45.6
DIFF_10_autocorrelation_lag_2_diff	45.6
RAW_10_linear_trend_attr_rvalue_ratio	45.6
RAW_7_svd_entropy_ratio_to_whole_left	45.6
CUMSUM_11_energy_ratio_by_chunks_num_segments_20_segment_focus_0_whole	45.6
RAW_10_quantile_0_1_ratio_to_whole_right	45.6
RAW_11_fft_coefficient_attr_imag_coeff_3_left	45.6
RAW_5_dominant_freq_right	45.6
CUMSUM_10_partial_autocorrelation_lag_2_ratio_to_whole_right	45.4
DIFF_11_fft_coefficient_attr_angle_coeff_9_whole	45.4
RAW_10_ratio_beyond_r_sigma_1_5_ratio_to_whole_right	45.4
RAW_10_quantile_0_4_right	45.4
RAW_11_change_quantiles_ql_0_2_qh_1_0_isabs_False_f_agg_mean_left	45.4
DIFF_10_friedrich_coefficients_coeff_2_m_3_r_30_whole	45.2
RAW_11_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_ratio	45.2
RAW_10_ratio_beyond_r_sigma_3_left	45.2
RAW_8_ar_param_3_right	45.0
CUMSUM_8_ar_param_5_ratio_to_whole_right	45.0
RAW_11_fft_coefficient_attr_angle_coeff_3_ratio	45.0
DIFF_11_fft_coefficient_attr_angle_coeff_72_diff	45.0
DIFF_10_autocorrelation_lag_4_diff	45.0
RAW_10_friedrich_coefficients_coeff_2_m_3_r_30_contribution_left	45.0
DIFF_11_fft_coefficient_attr_imag_coeff_36_diff	45.0
RAW_11_change_quantiles_ql_0_4_qh_0_8_isabs_False_f_agg_mean_right	44.8
RAW_11_change_quantiles_ql_0_6_qh_1_0_isabs_False_f_agg_mean_left	44.8
DIFF_10_autocorrelation_lag_2_ratio	44.8
RAW_8_ar_param_1_ratio	44.8
RAW_11_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_ratio	44.8
RAW_10_partial_autocorrelation_lag_4_ratio	44.8
RAW_10_autocorrelation_lag_4_ratio_to_whole_left	44.6
CUMSUM_2_ks_stat	44.6
CUMSUM_10_partial_autocorrelation_lag_2_contribution_left	44.4
CUMSUM_11_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_var_diff	44.4
CUMSUM_10_partial_autocorrelation_lag_6_ratio	44.4
RAW_7_lziv_complexity_ratio_to_whole_left	44.4
CUMSUM_10_ratio_beyond_r_sigma_1_5_diff	44.4
CUMSUM_10_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_right	44.4
RAW_11_change_quantiles_ql_0_6_qh_0_8_isabs_False_f_agg_mean_right	44.4
DIFF_8_ar_param_7_ratio_to_whole_left	44.2
RAW_11_fft_coefficient_attr_imag_coeff_72_diff	44.2
RAW_11_cwt_coefficients_coeff_0_w_10_widths_2_5_10_20_ratio	44.2
DIFF_10_ratio_beyond_r_sigma_1_5_diff	44.0
RAW_11_fft_coefficient_attr_real_coeff_42_diff	44.0
RAW_8_ar_param_9_whole	44.0
CUMSUM_1_stats_skew_ratio_to_whole_left	44.0
DIFF_11_change_quantiles_ql_0_6_qh_1_0_isabs_True_f_agg_mean_ratio	44.0
CUMSUM_7_perm_entropy_ratio_to_whole_right	44.0
DIFF_10_autocorrelation_lag_6_whole	43.8
DIFF_10_autocorrelation_lag_6_right	43.8
