feature	importance
RAW_7_approx_entropy_left	221.2
DIFF_2_ks_stat	221.2
ASINH_9_ar_param_2_contribution_left	220.8
CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_left	220.6
DIFF_10_rpt_cost_clinear_ratio_to_whole_left	220.0
DIFF_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_right	219.6
DIFF_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	219.0
CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_left	218.8
RAW_4_autocorr_lag1_ratio	218.4
DIFF_7_spectral_entropy_left	217.8
DIFF_8_fft_coefficient_attr_imag_coeff_2_left	215.0
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	214.8
CUMSUM_3_detrend_volatility_normalized_right	214.8
DIFF_8_count_above_0_ratio_to_whole_left	214.4
DIFF_7_hjorth_complexity_right	213.6
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	213.0
CUMSUM_8_index_mass_quantile_q_0_1_ratio_to_whole_left	212.4
CUMSUM_8_ratio_beyond_r_sigma_1_whole	212.4
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	211.8
RAW_9_ar_param_5_diff	211.6
CUMSUM_1_stats_min_ratio_to_whole_right	210.8
RAW_1_stats_skew_right	210.2
DIFF_7_cond_entropy_left	209.2
RAW_7_sample_entropy_whole	208.4
CUMSUM_10_rpt_cost_normal_right	207.6
RAW_8_index_mass_quantile_q_0_8_left	207.6
CUMSUM_8_ar_coefficient_coeff_2_k_10_ratio	207.2
RAW_1_stats_min_whole	206.4
CUMSUM_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_ratio	205.2
RAW_7_higuchi_fd_ratio_to_whole_right	204.6
DIFF_1_stats_mean_contribution_left	204.6
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2_ratio_to_whole_left	204.0
RAW_8_count_above_0_whole	204.0
CUMSUM_1_stats_skew_ratio_to_whole_right	203.8
ASINH_1_stats_skew_ratio	203.2
CUMSUM_8_ratio_beyond_r_sigma_1_5_right	202.8
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	202.4
RAW_8_quantile_0_4_right	202.0
RAW_8_quantile_0_6_ratio_to_whole_right	201.8
DIFF_8_benford_correlation_whole	201.4
RAW_8_ratio_beyond_r_sigma_1_ratio_to_whole_left	201.4
CUMSUM_9_ar_param_1_ratio_to_whole_left	201.0
DIFF_9_ar_param_5_whole	201.0
CUMSUM_7_perm_entropy_whole	199.6
RAW_2_ks_pvalue	199.6
RAW_10_rpt_cost_rank_left	199.4
RAW_8_percentage_of_reoccurring_values_to_all_values_diff	199.2
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_whole	198.4
RAW_2_jb_pvalue_ratio_to_whole_right	196.6
CUMSUM_8_index_mass_quantile_q_0_6_ratio_to_whole_right	196.4
CUMSUM_2_mannwhitney_stat	196.4
CUMSUM_7_hjorth_complexity_whole	196.2
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio	195.4
CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_right	195.4
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	194.8
RAW_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	194.8
CUMSUM_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_6_ratio_to_whole_left	194.2
RAW_8_ratio_beyond_r_sigma_1_left	192.4
DIFF_8_ratio_beyond_r_sigma_1_5_right	190.8
RAW_8_first_location_of_maximum_whole	190.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_left	190.2
CUMSUM_3_detrend_mean_left	190.2
DIFF_8_friedrich_coefficients_coeff_3_m_3_r_30_right	189.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	189.4
DIFF_8_linear_trend_attr_intercept_contribution_right	188.8
RAW_1_stats_cv_right	188.6
DIFF_9_ar_param_0_ratio_to_whole_left	188.4
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_contribution_right	188.4
RAW_1_stats_median_whole	188.2
RAW_5_dominant_freq_right	187.8
DIFF_7_perm_entropy_right	187.4
CUMSUM_2_kpss_stat_ratio_to_whole_left	187.4
RAW_8_energy_ratio_by_chunks_num_segments_20_segment_focus_16_left	186.8
RAW_8_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_left	186.6
CUMSUM_8_partial_autocorrelation_lag_2_ratio_to_whole_left	186.4
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_ratio_to_whole_left	186.4
DIFF_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_contribution_left	185.8
RAW_8_ratio_beyond_r_sigma_1_5_diff	185.4
DIFF_1_stats_median_whole	185.2
RAW_8_ar_coefficient_coeff_2_k_10_diff	185.2
DIFF_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	185.2
RAW_8_index_mass_quantile_q_0_6_right	185.0
CUMSUM_7_detrended_fluctuation_ratio_to_whole_left	184.6
DIFF_8_ar_coefficient_coeff_0_k_10_ratio_to_whole_left	184.0
DIFF_7_lziv_complexity_right	183.8
DIFF_9_ar_param_3_ratio_to_whole_left	183.6
RAW_8_ar_coefficient_coeff_8_k_10_diff	183.4
RAW_8_fft_coefficient_attr_imag_coeff_2_diff	182.8
RAW_8_fft_coefficient_attr_imag_coeff_3_left	182.8
CUMSUM_8_ratio_beyond_r_sigma_1_5_diff	182.2
RAW_5_dominant_freq_ratio_to_whole_left	182.2
CUMSUM_3_detrend_volatility_normalized_left	181.8
CUMSUM_2_wilcoxon_stat	181.0
ASINH_8_fft_coefficient_attr_imag_coeff_2_ratio	180.6
DIFF_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_right	180.6
RAW_8_ratio_beyond_r_sigma_3_diff	180.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_contribution_left	180.2
DIFF_8_fft_coefficient_attr_imag_coeff_3_right	180.0
CUMSUM_2_adf_stat_contribution_left	179.8
RAW_10_rpt_cost_rank_diff	179.2
DIFF_1_stats_mean_left	178.8
DIFF_7_perm_entropy_left	178.6
DIFF_8_linear_trend_attr_intercept_ratio	178.4
CUMSUM_2_ad_pvalue	178.2
RAW_8_partial_autocorrelation_lag_6_ratio	178.2
DIFF_8_ratio_beyond_r_sigma_1_5_diff	178.0
CUMSUM_5_max_power_ratio_to_whole_left	178.0
CUMSUM_9_ar_param_0_ratio_to_whole_left	177.6
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_contribution_right	177.4
CUMSUM_1_stats_skew_left	177.2
RAW_8_index_mass_quantile_q_0_1_diff	177.0
DIFF_9_ar_param_3_whole	177.0
RAW_7_higuchi_fd_ratio_to_whole_left	177.0
RAW_8_ratio_beyond_r_sigma_1_5_whole	176.8
RAW_2_levene_stat	176.8
CUMSUM_10_rpt_cost_rank_diff	176.4
RAW_8_fft_coefficient_attr_imag_coeff_3_ratio_to_whole_right	176.0
DIFF_7_spectral_entropy_ratio_to_whole_left	176.0
DIFF_8_partial_autocorrelation_lag_2_left	175.6
CUMSUM_8_ratio_beyond_r_sigma_0_5_whole	175.2
CUMSUM_8_benford_correlation_left	175.0
CUMSUM_7_spectral_entropy_whole	174.6
RAW_7_lziv_complexity_ratio_to_whole_left	174.6
CUMSUM_9_ar_param_5_whole	174.2
DIFF_1_stats_kurt_ratio_to_whole_left	174.0
RAW_8_benford_correlation_left	174.0
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_diff	173.6
RAW_8_ratio_beyond_r_sigma_3_left	173.0
DIFF_3_detrend_mean_whole	172.4
CUMSUM_8_ar_coefficient_coeff_0_k_10_ratio_to_whole_left	172.4
CUMSUM_8_ar_coefficient_coeff_8_k_10_contribution_left	172.2
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio_to_whole_right	172.2
CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right	172.2
CUMSUM_8_partial_autocorrelation_lag_6_ratio_to_whole_left	172.0
CUMSUM_8_partial_autocorrelation_lag_6_whole	171.4
DIFF_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_whole	171.2
DIFF_7_detrended_fluctuation_ratio_to_whole_left	170.8
RAW_2_ttest_pvalue	170.6
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_whole	170.4
CUMSUM_9_ar_param_5_right	170.2
RAW_2_adf_stat_diff	170.2
RAW_8_energy_ratio_by_chunks_num_segments_20_segment_focus_16_ratio_to_whole_right	170.2
DIFF_2_ks_pvalue	169.4
RAW_8_index_mass_quantile_q_0_1_ratio_to_whole_right	169.4
RAW_8_partial_autocorrelation_lag_4_ratio	169.2
RAW_8_ratio_value_number_to_time_series_length_whole	169.0
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_right	169.0
CUMSUM_7_katz_fd_ratio_to_whole_left	168.8
CUMSUM_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	168.0
CUMSUM_8_benford_correlation_whole	167.8
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	167.4
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	167.2
CUMSUM_9_ar_residuals_s2_pred_skew	167.0
RAW_8_linear_trend_attr_pvalue_ratio_to_whole_left	166.8
RAW_1_stats_theil_sen_slope_contribution_right	166.6
CUMSUM_9_ar_residuals_s1_pred_kurt	166.4
DIFF_7_shannon_entropy_right	165.8
CUMSUM_8_partial_autocorrelation_lag_4_diff	165.6
ASINH_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_ratio_to_whole_left	165.4
DIFF_9_ar_param_0_whole	165.2
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	164.6
CUMSUM_1_stats_max_ratio_to_whole_left	164.2
RAW_5_dominant_freq_whole	164.0
RAW_8_index_mass_quantile_q_0_6_ratio_to_whole_left	163.8
RAW_8_benford_correlation_ratio_to_whole_right	163.6
CUMSUM_7_lziv_complexity_ratio_to_whole_left	163.6
DIFF_7_higuchi_fd_ratio_to_whole_left	163.6
CUMSUM_9_ar_param_3_right	163.4
DIFF_1_stats_skew_ratio_to_whole_left	163.4
DIFF_10_rpt_cost_cosine_diff	163.2
RAW_8_fft_coefficient_attr_imag_coeff_2_whole	162.8
ASINH_8_ratio_beyond_r_sigma_1_ratio	162.4
RAW_8_ar_coefficient_coeff_8_k_10_whole	162.2
DIFF_8_ratio_beyond_r_sigma_1_5_whole	161.8
RAW_9_ar_param_1_ratio	161.8
RAW_7_katz_fd_whole	161.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio_to_whole_left	161.0
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio	161.0
DIFF_1_stats_mean_ratio_to_whole_left	160.8
ASINH_3_detrend_volatility_normalized_whole	160.6
DIFF_8_last_location_of_maximum_whole	160.4
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_right	160.2
RAW_8_index_mass_quantile_q_0_1_left	160.2
DIFF_8_linear_trend_attr_rvalue_contribution_right	160.0
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_diff	160.0
DIFF_1_stats_mean_contribution_right	159.8
CUMSUM_8_ar_coefficient_coeff_8_k_10_whole	159.6
RAW_8_partial_autocorrelation_lag_2_left	159.6
DIFF_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	159.2
CUMSUM_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_right	159.2
DIFF_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_left	159.0
RAW_7_lziv_complexity_left	159.0
RAW_7_shannon_entropy_left	158.6
CUMSUM_5_dominant_freq_ratio_to_whole_left	158.4
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio	158.2
RAW_8_energy_ratio_by_chunks_num_segments_20_segment_focus_16_whole	157.8
DIFF_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_left	157.8
CUMSUM_8_partial_autocorrelation_lag_4_right	157.8
RAW_2_mannwhitney_pvalue	157.6
CUMSUM_2_adf_pvalue_ratio_to_whole_left	157.6
DIFF_1_stats_cv_right	157.2
CUMSUM_8_benford_correlation_right	157.2
DIFF_9_ar_param_0_ratio_to_whole_right	157.0
DIFF_8_linear_trend_attr_pvalue_ratio_to_whole_left	157.0
CUMSUM_7_katz_fd_whole	156.6
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_ratio_to_whole_left	156.4
DIFF_1_stats_skew_whole	156.2
CUMSUM_8_index_mass_quantile_q_0_8_ratio_to_whole_left	156.0
DIFF_8_ar_coefficient_coeff_8_k_10_left	155.8
DIFF_9_ar_param_0_ratio	155.6
RAW_1_stats_median_right	154.6
RAW_7_perm_entropy_left	154.6
CUMSUM_8_index_mass_quantile_q_0_1_ratio	154.4
RAW_2_kpss_stat_whole	154.4
CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_right	154.2
ASINH_8_ratio_beyond_r_sigma_1_5_ratio_to_whole_right	153.8
RAW_10_rpt_cost_cosine_contribution_left	153.2
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_contribution_left	153.0
ASINH_8_fft_coefficient_attr_imag_coeff_3_right	152.6
RAW_8_fft_coefficient_attr_imag_coeff_3_ratio_to_whole_left	152.6
RAW_2_kpss_stat_left	152.4
CUMSUM_8_index_mass_quantile_q_0_8_ratio_to_whole_right	152.2
RAW_1_stats_median_diff	152.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_whole	151.4
CUMSUM_8_partial_autocorrelation_lag_6_ratio	151.0
CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	150.8
DIFF_5_dominant_freq_left	150.6
CUMSUM_1_stats_skew_contribution_left	150.6
ASINH_8_friedrich_coefficients_coeff_2_m_3_r_30_diff	150.4
RAW_9_ar_param_5_whole	150.4
CUMSUM_7_higuchi_fd_ratio_to_whole_left	150.2
DIFF_8_fft_coefficient_attr_imag_coeff_2_diff	150.0
CUMSUM_2_kpss_pvalue_ratio_to_whole_left	149.8
RAW_2_kpss_stat_right	149.6
RAW_8_benford_correlation_right	149.2
RAW_1_stats_theil_sen_slope_ratio_to_whole_left	149.2
CUMSUM_8_benford_correlation_ratio	149.0
CUMSUM_7_perm_entropy_ratio_to_whole_left	148.8
DIFF_3_linear_trend_pvalue_diff	148.8
RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	148.2
RAW_10_rpt_cost_cosine_ratio_to_whole_right	148.2
RAW_7_katz_fd_ratio_to_whole_right	148.0
DIFF_10_rpt_cost_cosine_right	148.0
DIFF_8_benford_correlation_right	147.4
DIFF_7_perm_entropy_whole	147.4
DIFF_5_max_power_ratio_to_whole_left	147.0
RAW_8_ratio_beyond_r_sigma_3_ratio_to_whole_left	146.8
DIFF_7_perm_entropy_ratio_to_whole_left	146.8
DIFF_1_stats_cv_ratio_to_whole_right	146.8
RAW_8_energy_ratio_by_chunks_num_segments_20_segment_focus_16_contribution_left	146.6
DIFF_8_ar_coefficient_coeff_0_k_10_ratio	146.2
RAW_3_linear_trend_pvalue_whole	146.0
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio	146.0
DIFF_8_linear_trend_attr_intercept_ratio_to_whole_left	145.6
DIFF_8_fft_coefficient_attr_imag_coeff_3_diff	145.4
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_diff	145.4
CUMSUM_1_stats_skew_right	145.0
CUMSUM_8_partial_autocorrelation_lag_6_ratio_to_whole_right	144.8
CUMSUM_8_ratio_beyond_r_sigma_1_5_ratio_to_whole_right	144.6
DIFF_8_fft_coefficient_attr_imag_coeff_3_ratio_to_whole_right	144.6
CUMSUM_1_stats_skew_ratio_to_whole_left	144.6
CUMSUM_9_ar_residuals_s2_pred_kurt	144.6
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	144.2
RAW_2_bartlett_pvalue	144.2
CUMSUM_5_dominant_freq_whole	144.0
DIFF_8_ar_coefficient_coeff_0_k_10_contribution_left	143.8
CUMSUM_10_rpt_cost_clinear_ratio_to_whole_left	143.6
DIFF_9_ar_param_0_contribution_left	143.4
CUMSUM_8_ar_coefficient_coeff_2_k_10_contribution_left	143.2
DIFF_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	143.0
RAW_9_ar_param_2_contribution_left	143.0
CUMSUM_4_autocorr_lag1_ratio_to_whole_left	143.0
CUMSUM_8_ratio_beyond_r_sigma_0_5_ratio_to_whole_right	143.0
RAW_8_index_mass_quantile_q_0_1_ratio	142.4
CUMSUM_8_ar_coefficient_coeff_2_k_10_ratio_to_whole_right	142.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio_to_whole_right	142.0
CUMSUM_7_spectral_entropy_ratio_to_whole_left	141.8
RAW_9_ar_param_5_ratio	141.2
DIFF_1_stats_cv_whole	141.0
CUMSUM_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_left	141.0
DIFF_10_rpt_cost_cosine_contribution_right	141.0
RAW_2_kpss_stat_ratio_to_whole_left	141.0
CUMSUM_9_ar_param_4_ratio	140.8
RAW_8_partial_autocorrelation_lag_4_right	140.6
CUMSUM_8_partial_autocorrelation_lag_4_ratio	140.4
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_ratio	140.2
CUMSUM_9_ar_param_3_whole	140.0
CUMSUM_9_ar_param_3_ratio	139.8
ASINH_3_detrend_mean_whole	139.8
DIFF_8_fft_coefficient_attr_imag_coeff_2_whole	139.6
DIFF_3_detrend_mean_right	139.6
RAW_2_adf_stat_ratio_to_whole_right	139.6
CUMSUM_8_ar_coefficient_coeff_8_k_10_ratio	139.2
DIFF_8_fft_coefficient_attr_imag_coeff_3_whole	138.2
CUMSUM_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_ratio_to_whole_right	137.4
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio	137.0
CUMSUM_2_jb_pvalue_contribution_left	136.8
RAW_8_ratio_beyond_r_sigma_0_5_ratio_to_whole_left	136.8
CUMSUM_8_ar_coefficient_coeff_8_k_10_diff	136.8
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_left	136.4
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_ratio_to_whole_right	136.2
DIFF_1_stats_median_left	135.8
RAW_7_svd_entropy_left	135.8
CUMSUM_7_lziv_complexity_ratio_to_whole_right	135.6
CUMSUM_7_detrended_fluctuation_whole	135.4
RAW_9_ar_param_3_right	135.4
CUMSUM_8_partial_autocorrelation_lag_2_contribution_left	135.2
DIFF_10_rpt_cost_cosine_ratio	135.2
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_ratio_to_whole_left	135.0
DIFF_9_ar_residuals_s1_pred_mean	135.0
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_ratio_to_whole_right	135.0
DIFF_7_sample_entropy_right	134.4
RAW_8_partial_autocorrelation_lag_6_contribution_left	134.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_ratio	134.4
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	134.2
RAW_8_count_above_0_left	134.2
ASINH_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	134.2
RAW_7_lziv_complexity_whole	133.8
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	133.8
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left	133.8
RAW_10_rpt_cost_cosine_right	133.6
DIFF_2_mannwhitney_pvalue	133.0
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	132.6
CUMSUM_8_ratio_beyond_r_sigma_1_ratio_to_whole_left	132.4
DIFF_7_lziv_complexity_whole	131.8
DIFF_8_linear_trend_attr_rvalue_ratio	131.4
CUMSUM_3_detrend_mean_whole	131.4
DIFF_8_count_above_0_right	131.2
CUMSUM_7_spectral_entropy_right	131.0
RAW_2_kpss_stat_ratio_to_whole_right	130.8
RAW_8_partial_autocorrelation_lag_6_right	130.6
DIFF_8_partial_autocorrelation_lag_4_ratio_to_whole_right	130.6
RAW_3_detrend_mean_left	130.4
CUMSUM_8_partial_autocorrelation_lag_2_ratio_to_whole_right	130.2
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_contribution_right	129.8
CUMSUM_8_ratio_beyond_r_sigma_1_right	129.8
RAW_8_ar_coefficient_coeff_8_k_10_left	129.8
RAW_1_stats_median_contribution_left	129.8
RAW_7_perm_entropy_whole	129.6
RAW_7_spectral_entropy_whole	129.4
DIFF_5_dominant_freq_right	129.0
RAW_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	128.4
RAW_7_sample_entropy_right	128.2
RAW_2_levene_pvalue	128.2
DIFF_1_stats_median_ratio_to_whole_right	128.2
RAW_8_ratio_beyond_r_sigma_1_5_left	128.0
DIFF_8_ar_coefficient_coeff_8_k_10_whole	127.4
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_whole	127.0
DIFF_2_kpss_stat_ratio_to_whole_left	126.8
DIFF_1_stats_cv_ratio	126.6
RAW_1_stats_median_ratio_to_whole_left	126.2
CUMSUM_3_detrend_mean_right	126.2
DIFF_2_kpss_stat_left	125.8
RAW_10_rpt_cost_clinear_ratio_to_whole_right	125.6
RAW_1_stats_median_ratio_to_whole_right	125.2
DIFF_1_stats_theil_sen_slope_ratio_to_whole_left	125.0
RAW_7_spectral_entropy_ratio_to_whole_left	124.8
CUMSUM_2_adf_stat_ratio_to_whole_right	124.8
CUMSUM_9_ar_param_4_ratio_to_whole_left	124.0
DIFF_2_kpss_stat_ratio_to_whole_right	123.6
CUMSUM_7_katz_fd_right	123.6
DIFF_1_stats_theil_sen_slope_contribution_left	123.4
DIFF_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_right	123.4
RAW_8_partial_autocorrelation_lag_6_whole	123.2
CUMSUM_8_ar_coefficient_coeff_2_k_10_contribution_right	123.0
DIFF_9_ar_param_0_diff	122.8
RAW_7_svd_entropy_ratio_to_whole_left	122.8
CUMSUM_8_quantile_0_1_ratio_to_whole_left	122.6
RAW_7_svd_entropy_right	122.4
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	122.2
RAW_10_rpt_cost_cosine_ratio_to_whole_left	122.2
DIFF_8_partial_autocorrelation_lag_4_right	122.2
DIFF_8_benford_correlation_ratio_to_whole_left	122.2
DIFF_8_ar_coefficient_coeff_0_k_10_ratio_to_whole_right	122.0
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_right	122.0
RAW_9_ar_param_3_diff	122.0
ASINH_8_fft_coefficient_attr_imag_coeff_1_whole	120.6
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_left	120.4
DIFF_1_stats_median_contribution_left	120.2
RAW_8_ar_coefficient_coeff_8_k_10_right	120.2
DIFF_8_ratio_beyond_r_sigma_3_ratio_to_whole_left	119.8
DIFF_7_lziv_complexity_ratio_to_whole_left	119.6
RAW_7_spectral_entropy_left	119.6
DIFF_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	119.6
ASINH_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	119.2
CUMSUM_4_autocorr_lag1_whole	119.0
RAW_8_ratio_beyond_r_sigma_3_right	118.8
DIFF_9_ar_param_0_contribution_right	118.6
DIFF_8_ar_coefficient_coeff_8_k_10_right	118.6
RAW_8_count_above_0_right	117.8
DIFF_1_stats_median_right	117.6
