feature	permutation_importance_mean	permutation_importance_std
RAW_2_bartlett_stat	0.0008018868225823428	0.0015802397964710412
RAW_11_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	0.0007625952998304187	0.000474663354022041
DIFF_8_ar_param_3_left	0.0007367138147371988	0.000541909408230526
RAW_2_bartlett_pvalue	0.0007330560033443456	0.000924991506070009
RAW_1_stats_median_ratio	0.0007155739572059449	0.0007923671309556397
CUMSUM_11_change_quantiles_ql_0_0_qh_0_4_isabs_True_f_agg_mean_whole	0.0007111847005174587	0.00037619327611951303
DIFF_11_change_quantiles_ql_0_2_qh_1_0_isabs_False_f_agg_mean_right	0.0006852689636134034	0.0003709661721110491
RAW_10_quantile_0_1_ratio_to_whole_left	0.0006779336595191653	0.00019382120828474676
CUMSUM_2_mannwhitney_stat	0.000656999444145404	0.00028053601038008217
DIFF_7_hjorth_complexity_right	0.0006560157413642465	0.0003445184210249839
RAW_7_sample_entropy_whole	0.0005757814465591471	0.0004012195090849148
CUMSUM_7_hjorth_complexity_whole	0.0005542435185221563	0.00038261693210461497
RAW_10_quantile_0_4_right	0.0005189382086121042	0.0003117147031224582
RAW_10_ratio_beyond_r_sigma_3_left	0.00045428667445989167	0.00030239649989453866
RAW_2_ad_pvalue	0.0004490369042706388	0.0007622190244297179
RAW_11_change_quantiles_ql_0_6_qh_1_0_isabs_False_f_agg_mean_diff	0.0004488564842313991	0.00033254432203397267
CUMSUM_1_stats_max_diff	0.00044525356007284916	0.00019146045594537102
DIFF_1_stats_mean_contribution_left	0.0004446027481824377	0.0004042078286679566
CUMSUM_11_change_quantiles_ql_0_2_qh_0_8_isabs_False_f_agg_mean_whole	0.0004313133940049252	9.235943111825866e-05
DIFF_11_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	0.0004255640825381856	0.00020016754021525416
RAW_1_stats_median_right	0.0004249548433658113	0.00025725940129231635
RAW_10_ratio_beyond_r_sigma_0_5_diff	0.0004167698248757257	0.00035256030359356893
DIFF_11_fft_coefficient_attr_angle_coeff_1_right	0.00040818300110860963	0.0002659882341817948
DIFF_11_cwt_coefficients_coeff_12_w_10_widths_2_5_10_20_diff	0.0004080613174359493	0.00030210612570590246
DIFF_7_detrended_fluctuation_whole	0.00039921202751934783	0.00042180849645557177
RAW_10_quantile_0_4_ratio_to_whole_left	0.00039698609574067455	0.00012710792888660072
RAW_10_ratio_beyond_r_sigma_1_5_whole	0.0003908710347003697	0.00018709031321313967
DIFF_10_linear_trend_attr_rvalue_contribution_right	0.00038363171311153407	0.0007684302966673159
CUMSUM_11_change_quantiles_ql_0_2_qh_1_0_isabs_False_f_agg_mean_ratio	0.00038073745434830103	0.0004558656283918039
RAW_11_energy_ratio_by_chunks_num_segments_10_segment_focus_9_whole	0.0003690025687476283	0.0003029557937421869
DIFF_8_ar_param_3_ratio_to_whole_left	0.0003608156212160562	0.00045020113616935
CUMSUM_7_spectral_entropy_whole	0.00035892473906152134	0.0002207549168733628
CUMSUM_3_detrend_volatility_normalized_ratio	0.0003575619358437065	0.00023111909896294847
CUMSUM_8_ar_param_0_ratio_to_whole_left	0.00034792845280340437	0.0001580307506583962
RAW_10_index_mass_quantile_q_0_8_left	0.00034623324075679584	0.0002778164615819508
DIFF_11_change_quantiles_ql_0_0_qh_0_2_isabs_False_f_agg_mean_whole	0.000345539778413052	0.0003829283444071331
CUMSUM_8_ar_param_7_left	0.00033649054269193734	0.00029546492069655947
RAW_4_autocorr_lag1_ratio	0.0003337088517669895	0.00041537969972844663
CUMSUM_1_stats_range_ratio_to_whole_left	0.000323683278161404	0.00014034688493094405
RAW_8_ar_param_3_contribution_left	0.0003151203401755121	0.00044372709573257144
CUMSUM_10_benford_correlation_left	0.0003147637642414413	0.00013736734556295854
CUMSUM_10_friedrich_coefficients_coeff_2_m_3_r_30_left	0.00030830203542674074	0.000269967622342408
RAW_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_mean_diff	0.0003069192278796795	0.00035949377368697235
CUMSUM_10_linear_trend_attr_rvalue_ratio_to_whole_left	0.00030265298100088376	0.0003471254345249339
CUMSUM_11_cwt_coefficients_coeff_9_w_5_widths_2_5_10_20_ratio	0.0002951122647643611	0.00021069780049451218
RAW_7_lziv_complexity_right	0.00029402304652952576	0.00024574462059932654
CUMSUM_1_stats_max_ratio_to_whole_left	0.0002859098877083466	0.00013882527513001147
RAW_10_index_mass_quantile_q_0_6_ratio_to_whole_left	0.0002851118698901611	0.00023985712477139285
DIFF_1_stats_median_contribution_left	0.000284166206175761	0.00017694253188851026
CUMSUM_8_ar_param_7_ratio	0.0002833157503813311	0.00021453442207255304
CUMSUM_10_autocorrelation_lag_6_ratio_to_whole_left	0.00028179214421961146	0.0003423830252486708
CUMSUM_10_friedrich_coefficients_coeff_2_m_3_r_30_ratio	0.00028045410702853596	0.000381948309456155
RAW_1_stats_median_whole	0.0002766477449051074	0.0001592190293648447
CUMSUM_10_autocorrelation_lag_4_ratio_to_whole_left	0.00027571768452759436	0.00034520245317358874
DIFF_7_spectral_entropy_left	0.00027528792049480444	0.0002814275605429479
RAW_10_first_location_of_maximum_whole	0.0002730045712848639	0.00012893594238873123
CUMSUM_7_perm_entropy_whole	0.0002729138791444885	0.0006389158532362562
DIFF_11_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_right	0.0002713115514818576	0.0001880909030953931
DIFF_10_ratio_beyond_r_sigma_1_5_right	0.00027045380701172126	0.00021814621390488646
DIFF_10_ratio_beyond_r_sigma_1_5_whole	0.0002691064227364604	0.00019742123318625433
CUMSUM_8_ar_param_2_ratio	0.0002670422426961405	0.0002936234095442076
CUMSUM_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_mean_diff	0.0002634128402128011	0.0008205991865248846
RAW_10_ratio_beyond_r_sigma_0_5_contribution_right	0.00026205501722896703	0.0004240191912693137
CUMSUM_2_wilcoxon_stat	0.00025863519244173405	0.00019662478902952098
RAW_7_shannon_entropy_left	0.0002583764880921879	0.00016431726459603362
RAW_10_benford_correlation_ratio_to_whole_left	0.00025741964296253526	0.0005956577962812504
DIFF_1_stats_mean_left	0.0002543538674691903	0.0002707805261298554
RAW_11_fft_coefficient_attr_imag_coeff_42_whole	0.00025397082048556286	0.00042414871134440304
CUMSUM_11_fft_coefficient_attr_angle_coeff_2_left	0.0002533146967718014	0.0004020699545798234
DIFF_11_fft_coefficient_attr_angle_coeff_18_left	0.00024996502336778416	0.0003466791582025663
RAW_2_ks_pvalue	0.00024676905879696516	0.0016273372413986784
CUMSUM_9_rpt_cost_normal_right	0.0002467136042995177	0.000403457742873842
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	0.00023961006465632374	0.0005021539193483088
CUMSUM_8_ar_param_1_ratio_to_whole_left	0.00023295494223779298	0.000267569027708082
DIFF_10_friedrich_coefficients_coeff_3_m_3_r_30_right	0.0002310752660726545	0.0002720371162014953
DIFF_10_partial_autocorrelation_lag_2_left	0.00023083001133841763	0.00013586904943938162
CUMSUM_4_autocorr_lag1_whole	0.00023061000939605616	0.00026587597047722197
CUMSUM_10_index_mass_quantile_q_0_1_ratio_to_whole_left	0.00023015282147745064	0.00019632395101018733
CUMSUM_10_benford_correlation_whole	0.00022857061567965075	0.000103283863872651
RAW_11_energy_ratio_by_chunks_num_segments_20_segment_focus_0_diff	0.00022847184031900113	0.0001810334042070955
RAW_10_count_above_0_whole	0.0002273023667563945	0.00011781650970029834
CUMSUM_11_fft_coefficient_attr_angle_coeff_3_diff	0.0002272985095699487	0.0002968202455427511
RAW_10_sum_of_reoccurring_data_points_ratio_to_whole_left	0.0002242861551953035	0.00025531242829535746
DIFF_11_change_quantiles_ql_0_6_qh_1_0_isabs_True_f_agg_mean_ratio	0.00022185942909839438	0.0005735720354858389
RAW_10_ratio_beyond_r_sigma_6_diff	0.00022169418612561832	0.00044378695460777775
DIFF_10_last_location_of_maximum_whole	0.00022035401805286627	0.0003816703778785154
RAW_11_change_quantiles_ql_0_2_qh_0_6_isabs_False_f_agg_mean_ratio	0.00021318070098859886	0.0002075010403652084
CUMSUM_11_agg_linear_trend_attr_slope_chunk_len_10_f_agg_var_ratio	0.00021266699697507604	0.00035134998011556633
DIFF_11_fft_coefficient_attr_abs_coeff_42_ratio	0.00021157665717714936	0.00040200393500449137
RAW_3_detrend_volatility_normalized_right	0.00020905851849982722	0.0003186151502391771
RAW_10_quantile_0_6_ratio_to_whole_left	0.00020674774466916904	0.0006036118653731968
CUMSUM_10_friedrich_coefficients_coeff_3_m_3_r_30_ratio	0.00019744748072856422	0.0001789467005284108
RAW_10_last_location_of_maximum_left	0.00019683022272547033	0.00016186206666957088
RAW_11_change_quantiles_ql_0_4_qh_1_0_isabs_False_f_agg_mean_left	0.00019658840374271237	8.220009867520042e-05
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_right	0.00019630043481227213	0.0004094832827739935
CUMSUM_10_number_peaks_50_whole	0.00019220633503761576	0.0005222416858212854
RAW_10_linear_trend_attr_rvalue_ratio_to_whole_right	0.00019130345062918667	0.00017622338452347153
CUMSUM_10_index_mass_quantile_q_0_6_ratio_to_whole_right	0.00019034374017112168	0.000563307782655372
DIFF_9_rpt_cost_clinear_ratio_to_whole_left	0.00018976039058742788	0.00016259981165937887
CUMSUM_10_ratio_beyond_r_sigma_1_whole	0.00018735952139204868	0.00022352408527273162
RAW_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_mean_whole	0.00018603330185453792	0.00021919051124307424
RAW_11_fft_coefficient_attr_real_coeff_18_right	0.00018548902124738254	0.0002566872676834126
DIFF_5_max_power_ratio_to_whole_left	0.00018503865180333423	0.00030214819824595326
RAW_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_var_diff	0.00018204842701053715	0.00020812237165180456
RAW_8_ar_param_7_ratio	0.00017652344002354269	0.0003115660234512657
RAW_11_energy_ratio_by_chunks_num_segments_10_segment_focus_5_right	0.00017007854525212586	0.00017948887628329175
RAW_7_approx_entropy_whole	0.00016912859711087469	0.00017980241215646646
DIFF_11_fft_coefficient_attr_angle_coeff_1_diff	0.0001686473267737598	8.854183347877061e-05
RAW_11_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_ratio	0.00016648828989169752	0.00019508777040326946
RAW_7_perm_entropy_left	0.00016563348735314289	0.000234811854538016
RAW_10_friedrich_coefficients_coeff_3_m_3_r_30_ratio	0.0001648108548332794	0.0002682971369314121
RAW_11_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio	0.00016415851492154076	7.28337994638748e-05
RAW_10_ratio_beyond_r_sigma_0_5_contribution_left	0.00016011611425248984	0.00015508170144535457
CUMSUM_11_change_quantiles_ql_0_6_qh_0_8_isabs_False_f_agg_mean_right	0.00015914412093690045	0.00011192363842087512
CUMSUM_11_fft_coefficient_attr_angle_coeff_18_diff	0.0001585302321204929	0.00018613322345296596
RAW_10_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	0.00015824110505967438	0.0004862238834202188
DIFF_11_change_quantiles_ql_0_2_qh_1_0_isabs_False_f_agg_mean_ratio	0.00015560650842060707	0.0002752056274427887
RAW_11_change_quantiles_ql_0_8_qh_1_0_isabs_False_f_agg_var_diff	0.00015542497203588801	0.0001981074516598326
CUMSUM_10_partial_autocorrelation_lag_6_whole	0.00015411958122282354	0.0001810768246711785
CUMSUM_8_ar_param_7_ratio_to_whole_right	0.00015168691253170997	0.00013609510170773805
RAW_7_svd_entropy_ratio_to_whole_left	0.00015136747673843656	0.00034562681216270685
CUMSUM_8_ar_param_2_contribution_right	0.00015048576313781318	0.00044515343837008367
DIFF_7_perm_entropy_whole	0.0001495942248296522	0.0002356079423949631
CUMSUM_11_change_quantiles_ql_0_4_qh_1_0_isabs_False_f_agg_mean_ratio	0.000149553836873767	0.0003677679224774491
RAW_11_fft_coefficient_attr_angle_coeff_2_whole	0.00014759353864985948	0.0006666671861576765
RAW_11_fft_coefficient_attr_angle_coeff_9_left	0.00014428242519056277	0.0002758957526984607
CUMSUM_11_energy_ratio_by_chunks_num_segments_10_segment_focus_5_right	0.00014310618844524337	0.0002763112327593877
RAW_2_levene_stat	0.00014289439545994042	0.0007796466706545879
DIFF_7_spectral_entropy_ratio_to_whole_left	0.0001418326685281779	0.00018493196190767745
RAW_10_ratio_beyond_r_sigma_1_5_diff	0.0001401958920793411	0.0002554955754803269
RAW_11_fft_coefficient_attr_real_coeff_2_diff	0.0001393860959820825	0.0002218121301295405
CUMSUM_1_stats_min_contribution_right	0.00013848263380182303	7.841355420705909e-05
RAW_5_dominant_freq_ratio_to_whole_left	0.00013787198183621175	0.00019063147736452676
RAW_11_change_quantiles_ql_0_2_qh_1_0_isabs_False_f_agg_mean_left	0.00013735972863826662	0.00013154883756956706
DIFF_2_ks_stat	0.00013705253770959766	0.0010125474907996537
CUMSUM_11_fft_coefficient_attr_real_coeff_18_ratio	0.00013644923738355795	0.00017260354765844004
DIFF_8_ar_param_7_ratio_to_whole_left	0.000135281857900218	0.00022615400103941687
CUMSUM_7_katz_fd_right	0.0001350320294931151	5.996198379402857e-05
DIFF_7_detrended_fluctuation_ratio_to_whole_left	0.0001343688981337954	0.00010684259115560052
CUMSUM_5_dominant_freq_whole	0.00013418388499164769	0.0001946742032863035
DIFF_1_stats_median_ratio_to_whole_right	0.00013317901113813255	0.0004529865853635774
RAW_10_friedrich_coefficients_coeff_2_m_3_r_30_ratio	0.00013205101664136353	0.0005475456774058814
DIFF_8_ar_param_5_diff	0.000131004774908281	0.00028649803573056455
CUMSUM_11_fft_coefficient_attr_angle_coeff_2_ratio	0.00013020431072744088	0.0003185036915838371
RAW_10_autocorrelation_lag_2_right	0.00012875246371871318	0.000258385990245225
DIFF_11_cwt_coefficients_coeff_3_w_10_widths_2_5_10_20_ratio	0.00012689045200327655	0.00012317990164370868
DIFF_8_ar_param_6_ratio_to_whole_right	0.00012485053767349318	0.00014945484822355849
DIFF_11_fft_coefficient_attr_abs_coeff_9_ratio	0.00012408336037124322	0.00019146600665643492
CUMSUM_11_fft_coefficient_attr_angle_coeff_36_left	0.00012331275331404657	0.00024828663072377157
CUMSUM_10_partial_autocorrelation_lag_2_ratio_to_whole_right	0.0001231028684557567	0.0002110916366213888
CUMSUM_11_cwt_coefficients_coeff_3_w_5_widths_2_5_10_20_ratio	0.00012184001153046742	0.00010812562354426596
DIFF_10_autocorrelation_lag_6_right	0.00012137961997734647	9.462095052090742e-05
DIFF_10_linear_trend_attr_intercept_contribution_right	0.00012035003862237437	0.00022326883284287763
CUMSUM_10_partial_autocorrelation_lag_2_contribution_left	0.0001201762635100978	8.582994895005193e-05
CUMSUM_7_detrended_fluctuation_whole	0.00011973258780330065	9.693980980736887e-05
CUMSUM_1_stats_skew_left	0.00011922664279883643	0.00025573455074675216
DIFF_11_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_whole	0.00011838530582235717	0.0001615929252769728
CUMSUM_7_katz_fd_whole	0.00011772590636832114	0.0002046060754275162
RAW_11_change_quantiles_ql_0_8_qh_1_0_isabs_False_f_agg_mean_right	0.00011765707782988353	0.0001025362604201781
RAW_2_kpss_stat_whole	0.00011505601060687098	0.0003861636651480283
CUMSUM_8_ar_param_2_contribution_left	0.00011444642191423271	0.0001520173084926113
CUMSUM_11_energy_ratio_by_chunks_num_segments_20_segment_focus_0_whole	0.00011398305834382616	0.0003913942824605018
DIFF_11_change_quantiles_ql_0_0_qh_0_4_isabs_False_f_agg_mean_ratio	0.0001138056267830423	0.00014952354855890502
RAW_11_fft_coefficient_attr_angle_coeff_36_whole	0.00011289753039107843	0.00020096888304815873
DIFF_11_change_quantiles_ql_0_8_qh_1_0_isabs_False_f_agg_mean_right	0.0001127633870651279	0.00015731663228320811
DIFF_7_perm_entropy_right	0.0001099625900902246	0.00024004693989735553
RAW_11_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	0.0001089530475006728	0.0002645127797392304
CUMSUM_2_jb_pvalue_contribution_left	0.00010588964526481503	0.0002696741734137443
CUMSUM_8_ar_param_4_ratio_to_whole_left	0.00010573605765627936	0.00010711130577367428
CUMSUM_1_stats_min_ratio_to_whole_right	0.00010516052113889062	0.00027267407638484125
CUMSUM_11_cwt_coefficients_coeff_0_w_5_widths_2_5_10_20_ratio	0.00010476117608422375	0.00031919754457182076
RAW_11_agg_linear_trend_attr_slope_chunk_len_50_f_agg_max_ratio	0.00010471646957396885	0.0002819892589292306
CUMSUM_11_change_quantiles_ql_0_2_qh_0_4_isabs_False_f_agg_mean_right	0.00010437320176276521	0.00029357358609603454
DIFF_10_linear_trend_attr_intercept_ratio	0.00010331027290219842	0.000294799399905991
DIFF_11_fft_coefficient_attr_angle_coeff_72_whole	0.00010259589960173843	0.00015660647397267775
RAW_10_partial_autocorrelation_lag_6_ratio	0.00010237393305000952	9.668579704419387e-05
RAW_2_kpss_stat_ratio_to_whole_right	0.00010185378919789988	0.00037655282354723084
CUMSUM_11_fft_coefficient_attr_angle_coeff_72_right	0.00010155969270573939	0.00012464477658046788
DIFF_10_count_above_0_ratio_to_whole_left	0.0001006344029470163	0.0001057560750861022
CUMSUM_1_stats_min_contribution_left	0.00010014668127785397	7.168643439344609e-05
RAW_7_spectral_entropy_ratio_to_whole_left	9.96172223819869e-05	0.00015117843855179847
RAW_10_linear_trend_attr_rvalue_ratio	9.586191928983689e-05	0.00013936645879327286
CUMSUM_10_linear_trend_attr_intercept_ratio_to_whole_right	9.560635749217615e-05	8.523865459847849e-05
DIFF_11_fft_coefficient_attr_angle_coeff_18_right	9.540694796850713e-05	0.0002948973048523522
CUMSUM_11_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_var_right	9.530598932970812e-05	0.00024945284983117396
RAW_11_fft_coefficient_attr_angle_coeff_3_ratio	9.489479343460894e-05	0.00011381922495393088
RAW_10_linear_trend_attr_intercept_contribution_left	9.45013754095203e-05	0.0001762139967060146
RAW_8_ar_param_1_ratio	9.35974065343681e-05	0.00023617410925927024
RAW_11_change_quantiles_ql_0_4_qh_1_0_isabs_False_f_agg_mean_ratio	9.353084372681451e-05	9.263984042778671e-05
RAW_10_benford_correlation_left	9.335774754899217e-05	0.00016280855571242282
RAW_11_change_quantiles_ql_0_6_qh_1_0_isabs_False_f_agg_mean_left	9.292220312317357e-05	0.00015257874844469058
CUMSUM_11_fft_coefficient_attr_angle_coeff_3_ratio	9.279014338249735e-05	0.00035657883335408455
DIFF_7_perm_entropy_left	9.270521172011326e-05	0.00019095663503925273
CUMSUM_8_ar_param_9_right	9.193152038646679e-05	0.00010819598641055773
RAW_10_autocorrelation_lag_6_right	9.191909444917546e-05	0.000256032605003787
RAW_11_fft_coefficient_attr_real_coeff_42_diff	9.159727959288321e-05	0.00012867332950392061
DIFF_11_change_quantiles_ql_0_2_qh_0_6_isabs_False_f_agg_mean_ratio	9.129376067737338e-05	0.00011671690478008938
RAW_4_autocorr_lag1_ratio_to_whole_right	8.968026857501643e-05	0.00021203841755386128
DIFF_1_stats_mean_ratio_to_whole_left	8.893717463193563e-05	0.00011760120228459434
CUMSUM_11_fft_coefficient_attr_real_coeff_72_ratio	8.840210236494393e-05	0.0002269093804649734
RAW_8_ar_param_2_left	8.801101986897319e-05	0.00016472405310019166
DIFF_11_fft_coefficient_attr_real_coeff_3_ratio	8.65396073088842e-05	0.0002840296394936736
CUMSUM_8_ar_param_2_ratio_to_whole_right	8.530070480196607e-05	0.00016038602510848242
CUMSUM_2_ks_stat	8.488807320027991e-05	0.00026311187205503106
RAW_11_change_quantiles_ql_0_2_qh_1_0_isabs_False_f_agg_mean_diff	8.482488845669932e-05	0.00012116309304804683
CUMSUM_11_fft_coefficient_attr_angle_coeff_42_left	8.411770647592355e-05	9.393208035256985e-05
RAW_10_linear_trend_attr_slope_contribution_left	8.25227083331892e-05	0.0001264697350106002
CUMSUM_8_ar_param_9_ratio_to_whole_left	8.192545827493403e-05	8.76340102360939e-05
CUMSUM_1_stats_skew_ratio	8.16090691620186e-05	0.00013231970633354495
RAW_10_partial_autocorrelation_lag_4_ratio	8.109313082610314e-05	0.0002076022401836962
CUMSUM_5_dominant_freq_ratio_to_whole_right	8.020823851784156e-05	0.000415051893366091
RAW_11_fft_coefficient_attr_angle_coeff_72_ratio	7.93622820417972e-05	0.00022752379805161173
CUMSUM_11_fft_coefficient_attr_angle_coeff_42_diff	7.926318601196858e-05	9.812468605618079e-05
RAW_11_change_quantiles_ql_0_8_qh_1_0_isabs_False_f_agg_mean_left	7.903062419437835e-05	0.00039041659117219354
CUMSUM_8_ar_param_10_whole	7.857106726585016e-05	0.00025304919478386437
DIFF_11_fft_coefficient_attr_angle_coeff_9_right	7.798023329512295e-05	0.00019441412011296622
DIFF_11_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio	7.769322842980265e-05	0.00015296507265699123
RAW_7_katz_fd_whole	7.7652359308521e-05	0.0003847668274081477
RAW_11_cwt_coefficients_coeff_12_w_5_widths_2_5_10_20_ratio	7.704697328077658e-05	0.00015471655375212616
RAW_11_energy_ratio_by_chunks_num_segments_20_segment_focus_9_right	7.698331463234508e-05	6.108146800209341e-05
CUMSUM_10_partial_autocorrelation_lag_2_ratio_to_whole_left	7.666834667552247e-05	0.00012969908592879315
RAW_11_fft_coefficient_attr_angle_coeff_18_right	7.662556826612432e-05	0.00010255868018022963
CUMSUM_11_fft_coefficient_attr_angle_coeff_3_right	7.60317683041056e-05	0.000410306161134461
RAW_11_agg_linear_trend_attr_slope_chunk_len_50_f_agg_max_right	7.3848134607154e-05	0.00017076832739385835
CUMSUM_10_quantile_0_1_ratio_to_whole_left	7.231289839027101e-05	0.0002444348843102465
DIFF_1_stats_mean_contribution_right	7.2085229283253e-05	0.00013109139224223192
DIFF_10_ratio_beyond_r_sigma_1_5_diff	7.196044025797543e-05	0.0002760660673377558
CUMSUM_10_ratio_beyond_r_sigma_1_5_diff	7.111111803442482e-05	9.738446253941726e-05
RAW_3_linear_trend_pvalue_whole	7.095189131951618e-05	0.0003489849741193953
RAW_1_stats_skew_ratio	7.034482476963254e-05	0.0001601731053739493
RAW_1_stats_kurt_ratio_to_whole_left	6.935484208759001e-05	0.0003915496244424646
RAW_10_autocorrelation_lag_4_ratio_to_whole_left	6.916789243764932e-05	5.79457617366468e-05
RAW_11_fft_coefficient_attr_abs_coeff_9_ratio	6.856790881372478e-05	0.00011950895822191125
RAW_11_change_quantiles_ql_0_4_qh_0_8_isabs_False_f_agg_mean_diff	6.764044228784628e-05	9.589038002465513e-05
RAW_11_energy_ratio_by_chunks_num_segments_20_segment_focus_5_whole	6.714958641494963e-05	0.00024409331775401347
DIFF_9_rpt_cost_cosine_contribution_right	6.694053599019534e-05	0.00019217234049913746
RAW_11_fft_coefficient_attr_angle_coeff_72_diff	6.684764087711793e-05	7.965915653545626e-05
RAW_8_ar_param_8_ratio_to_whole_right	6.585637394580068e-05	0.0004653279138931062
RAW_10_linear_trend_attr_rvalue_diff	6.403737040514778e-05	0.0003503946884220849
DIFF_11_fft_coefficient_attr_angle_coeff_42_ratio	6.376270689325448e-05	0.00015145930992949833
DIFF_10_ratio_value_number_to_time_series_length_ratio_to_whole_right	6.127032079489393e-05	0.00024583715768516733
RAW_11_change_quantiles_ql_0_2_qh_0_6_isabs_False_f_agg_mean_left	6.097342085062407e-05	0.0002245071986222689
CUMSUM_8_ar_param_4_ratio_to_whole_right	5.603123039662816e-05	0.00018060503643208006
RAW_2_kpss_stat_ratio_to_whole_left	5.600632508204416e-05	0.00010267304468869305
RAW_8_ar_param_8_diff	5.595108844504647e-05	0.00019737649664056667
RAW_11_fft_coefficient_attr_angle_coeff_42_diff	5.5861877147170834e-05	0.0002703193892635486
