feature	importance
RAW_12_rpt_cost_cosine_diff	559.8
RAW_11_param_1_ratio	551.8
RAW_8_svd_entropy_diff	546.8
RAW_1_stats_kurt_left	544.2
RAW_1_stats_median_diff	541.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_	540.0
RAW_1_stats_mean_right	539.4
RAW_2_levene_stat	536.6
RAW_2_ks_pvalue	535.0
RAW_12_rpt_cost_mahalanobis_right	532.0
RAW_11_param_0_ratio	530.0
RAW_10_quantile_0_4_right	526.8
RAW_10_ratio_beyond_r_sigma_1_5_whole	526.4
RAW_8_hjorth_mobility_1	526.0
RAW_1_stats_mean_of_rolling_std_ratio	521.4
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio	520.8
RAW_8_katz_fd_whole	508.0
RAW_2_wilcoxon_stat	508.0
RAW_2_shapiro_pvalue_ratio	500.4
RAW_8_hjorth_complexity_1	497.2
RAW_1_stats_mean_whole	491.8
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4	480.8
RAW_1_stats_median_right	460.0
RAW_10_quantile_0_6	455.2
RAW_8_sample_entropy_whole	453.2
RAW_11_ar_resid_std_right	447.2
RAW_10_ratio_beyond_r_sigma_1_5_left	442.0
RAW_11_param_0_left	439.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_ratio	439.2
RAW_10_ratio_beyond_r_sigma_1_5_ratio	431.6
RAW_2_jb_pvalue_ratio	431.2
RAW_1_stats_range_diff	427.8
RAW_1_stats_std_whole	417.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_ratio	417.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_ratio	405.4
RAW_7_rolling_std_w50_mean_diff	397.6
RAW_12_rpt_cost_l1_left	391.2
RAW_1_stats_kurt_whole	390.8
RAW_2_bartlett_pvalue	388.8
RAW_2_levene_pvalue	364.6
RAW_11_param_0_whole	362.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_whole	359.2
RAW_10_ratio_value_number_to_time_series_length_whole	357.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_whole	354.2
RAW_1_stats_min_whole	331.8
RAW_2_shapiro_pvalue_left	331.2
RAW_10_ratio_value_number_to_time_series_length	329.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	329.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints	310.6
RAW_2_shapiro_pvalue_whole	305.4
RAW_1_stats_range_left	297.8
RAW_8_cond_entropy_0	295.2
RAW_1_stats_min_left	293.4
RAW_10_quantile_0_6_left	285.4
RAW_10_quantile_0_6_whole	284.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_left	282.8
RAW_10_ratio_beyond_r_sigma_6_ratio	282.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	271.0
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	255.6
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio	249.0
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	246.0
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole	244.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_whole	215.6
RAW_10_percentage_of_reoccurring_values_to_all_values_left	212.8
RAW_6_iqr_whole	205.8
RAW_1_stats_mean_of_rolling_std_whole	201.0
RAW_2_ad_pvalue	199.2
RAW_2_jb_pvalue_left	158.0
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_whole	154.6
RAW_10_ratio_value_number_to_time_series_length_left	135.4
RAW_2_jb_pvalue_whole	119.8
RAW_10_ratio_value_number_to_time_series_length_ratio	108.6
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_left	63.8
