feature	importance
DIFF_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	578.8
div_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	577.6
add_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	575.0
sqmul_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_right_CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio	570.8
div_RAW_8_benford_correlation_whole_CUMSUM_2_ad_pvalue	567.6
sqmul_RAW_8_ratio_beyond_r_sigma_1_left_CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_left	564.4
DIFF_8_fft_coefficient_attr_imag_coeff_3_ratio	563.8
div_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_right_RAW_10_rpt_cost_cosine_whole	554.4
RAW_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	554.2
DIFF_1_stats_mean_contribution_right	548.6
CUMSUM_8_index_mass_quantile_q_0_6_ratio_to_whole_right	547.6
div_CUMSUM_3_linear_trend_r2_diff_RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	546.2
div_RAW_1_stats_median_ratio_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_diff	542.2
add_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_left	537.2
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_7_sample_entropy_left	537.0
CUMSUM_7_higuchi_fd_diff	536.2
DIFF_7_spectral_entropy_ratio_to_whole_left	526.6
RAW_8_ar_coefficient_coeff_8_k_10_diff	524.0
sqmul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_index_mass_quantile_q_0_1_right	521.0
DIFF_10_rpt_cost_cosine_contribution_left	519.4
mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_1_stats_max_ratio_to_whole_left	518.0
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_diff	516.8
mul_RAW_8_benford_correlation_whole_RAW_8_count_above_0_whole	512.4
mul_RAW_8_ratio_beyond_r_sigma_3_left_CUMSUM_1_stats_max_diff	511.2
div_CUMSUM_1_stats_max_diff_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_diff	510.8
add_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_benford_correlation_whole	508.2
CUMSUM_8_ratio_beyond_r_sigma_1_5_right	507.2
RAW_8_benford_correlation_ratio_to_whole_left	506.6
mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_7_katz_fd_whole	504.0
div_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right_RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	501.6
DIFF_7_lziv_complexity_right	498.8
div_CUMSUM_3_linear_trend_r2_diff_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_right	497.6
div_CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_ratio_to_whole_right_CUMSUM_2_ks_pvalue	496.0
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_ratio	495.6
DIFF_8_fft_coefficient_attr_imag_coeff_1_contribution_left	492.8
DIFF_1_stats_mean_contribution_left	491.8
DIFF_8_fft_coefficient_attr_imag_coeff_2_left	490.2
div_CUMSUM_8_ar_coefficient_coeff_2_k_10_ratio_CUMSUM_8_partial_autocorrelation_lag_4_ratio_to_whole_left	486.8
div_CUMSUM_8_partial_autocorrelation_lag_4_ratio_to_whole_left_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_right	486.6
DIFF_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_contribution_left	482.6
RAW_5_dominant_freq_whole	481.0
div_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_ratio_CUMSUM_9_ar_residuals_s1_pred_mean	480.4
div_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_diff_CUMSUM_1_stats_max_diff	480.2
mul_RAW_8_ratio_beyond_r_sigma_1_contribution_left_DIFF_8_ratio_beyond_r_sigma_0_5_contribution_left	479.4
div_RAW_2_ad_stat_CUMSUM_8_ar_coefficient_coeff_2_k_10_ratio	474.8
div_CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_CUMSUM_9_ar_residuals_s1_pred_mean	467.4
div_RAW_7_approx_entropy_whole_DIFF_8_ratio_beyond_r_sigma_1_5_whole	466.0
CUMSUM_7_spectral_entropy_ratio_to_whole_left	461.4
sqmul_RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_left	461.0
DIFF_8_ar_coefficient_coeff_8_k_10_left	454.4
RAW_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	452.8
div_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_diff_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_right	452.0
CUMSUM_8_benford_correlation_left	451.4
DIFF_8_fft_coefficient_attr_imag_coeff_3_diff	448.4
div_CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_CUMSUM_8_partial_autocorrelation_lag_4_ratio_to_whole_left	448.0
div_DIFF_8_linear_trend_attr_rvalue_contribution_right_RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	446.6
div_RAW_2_ks_stat_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	444.2
div_DIFF_8_ratio_beyond_r_sigma_0_5_contribution_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	439.2
DIFF_1_stats_mean_ratio_to_whole_left	438.8
mul_RAW_8_ratio_beyond_r_sigma_3_left_CUMSUM_1_stats_theil_sen_slope_whole	430.0
RAW_8_ar_coefficient_coeff_8_k_10_ratio	429.0
sqmul_CUMSUM_7_cond_entropy_whole_RAW_1_stats_kurt_left	426.6
RAW_9_ar_param_5_diff	426.0
mul_CUMSUM_2_ad_pvalue_DIFF_8_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2_whole	410.2
div_RAW_1_stats_min_whole_CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_left	404.6
sub_CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole_CUMSUM_2_ks_pvalue	404.0
CUMSUM_2_jb_pvalue_diff	403.4
sqmul_RAW_8_quantile_0_4_whole_RAW_7_katz_fd_whole	391.4
RAW_8_ratio_beyond_r_sigma_0_5_diff	387.0
sqmul_RAW_8_ratio_beyond_r_sigma_3_left_RAW_7_sample_entropy_left	384.6
div_RAW_8_ratio_value_number_to_time_series_length_whole_RAW_7_katz_fd_whole	384.2
div_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_diff_CUMSUM_9_ar_residuals_s1_pred_mean	380.0
div_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_RAW_1_stats_min_whole	371.2
RAW_8_ratio_beyond_r_sigma_0_5_contribution_left	370.2
sub_RAW_1_stats_std_whole_RAW_8_ratio_value_number_to_time_series_length_whole	369.6
add_DIFF_8_ar_coefficient_coeff_2_k_10_left_DIFF_8_quantile_0_4_contribution_left	367.4
sqmul_CUMSUM_3_detrend_volatility_normalized_right_RAW_8_quantile_0_4_right	364.6
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole	364.6
sqmul_CUMSUM_1_stats_max_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	339.8
div_DIFF_8_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2_whole_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	338.4
mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	306.0
mul_CUMSUM_3_detrend_volatility_normalized_right_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	302.8
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_CUMSUM_5_dominant_freq_ratio_to_whole_right	296.6
div_RAW_8_ratio_value_number_to_time_series_length_whole_CUMSUM_2_ad_pvalue	233.2
sqmul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_right_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	227.2
mul_RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left_DIFF_2_jb_pvalue_left	198.2
sqmul_RAW_2_ks_stat_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	192.6
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	165.4
