feature	importance
RAW_2_shapiro_pvalue_whole	384.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	381.6
RAW_10_ratio_value_number_to_time_series_length_whole	342.8
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_whole	333.4
RAW_7_rolling_std_w50_mean_whole	326.4
RAW_2_ad_pvalue	318.2
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	303.6
RAW_6_iqr_whole	282.0
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_whole	257.4
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	254.8
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	249.8
RAW_10_percentage_of_reoccurring_values_to_all_values_right	225.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	222.0
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_right	195.4
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_left	181.6
RAW_2_jb_pvalue_left	151.2
RAW_10_ratio_value_number_to_time_series_length_diff	103.2
RAW_10_ratio_value_number_to_time_series_length_contribution_left	69.4
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_right	42.6
