feature	permutation_importance_mean	permutation_importance_std
RAW_8_count_above_0_left	0.0005418849251736469	0.001172592133613724
CUMSUM_8_benford_correlation_left_yj	0.0005409898412211067	0.0003591436539309253
CUMSUM_9_ar_param_3_whole	0.00041717801985835295	0.0006677914055590168
RAW_8_benford_correlation_left_yj	0.00041166151279075746	0.000483901357246699
CUMSUM_8_ar_coefficient_coeff_2_k_10_contribution_left_yj	0.00034615438445075974	7.067653202726422e-05
CUMSUM_8_benford_correlation_whole_yj	0.00033873225913003347	0.00027004177058418576
RAW_7_lziv_complexity_ratio_to_whole_left	0.00029934980187663716	0.0006888068852825599
DIFF_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right_yj	0.000294774593187056	0.00024230188652786254
RAW_9_ar_param_1_ratio_yj	0.00022851626515244523	0.0006136401964043015
DIFF_7_higuchi_fd_ratio_to_whole_left_yj	0.00021201651896684214	0.00039558214200818473
DIFF_9_ar_param_0_right_yj	0.00010175489902067179	0.0006144436524916516
CUMSUM_9_ar_param_4_ratio_yj	6.603016719472389e-05	0.0005359483262787592
DIFF_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_ratio_to_whole_left_yj	4.262870941524665e-05	0.0001491927384580738
DIFF_8_ar_coefficient_coeff_0_k_10_contribution_left_yj	3.8654266739454044e-05	0.0005540628987324325
RAW_3_detrend_mean_whole	2.358762925772531e-05	0.0007453155193877804
DIFF_1_stats_skew_ratio_to_whole_right_yj	-8.602424567188182e-05	0.00041885170907905527
CUMSUM_8_ar_coefficient_coeff_2_k_10_contribution_right_yj	-9.08430903175661e-05	0.00043308882662231133
